#120000
#time	magnetization	energy	
0	0.961600	-1.886000
1	0.969000	-1.899000
2	0.957800	-1.884200
3	0.957000	-1.888400
4	0.961800	-1.891800
5	0.961200	-1.891400
6	0.958800	-1.886200
7	0.961000	-1.890200
8	0.965600	-1.897000
9	0.967800	-1.899200
10	0.961000	-1.890400
11	0.971600	-1.905800
12	0.967000	-1.894400
13	0.963600	-1.893400
14	0.963200	-1.890600
15	0.957600	-1.884800
16	0.957200	-1.884800
17	0.963200	-1.889200
18	0.960800	-1.885600
19	0.964400	-1.892800
20	0.969800	-1.899200
21	0.966400	-1.893000
22	0.964400	-1.893800
23	0.972000	-1.904200
24	0.955200	-1.883600
25	0.959800	-1.888000
26	0.970000	-1.901600
27	0.967800	-1.896200
28	0.960600	-1.887400
29	0.964000	-1.895600
30	0.960600	-1.889800
31	0.957600	-1.882800
32	0.967600	-1.897600
33	0.965400	-1.892200
34	0.959800	-1.889200
35	0.958600	-1.889800
36	0.959800	-1.886600
37	0.963600	-1.889200
38	0.968600	-1.899200
39	0.964200	-1.891000
40	0.965400	-1.892000
41	0.965600	-1.894400
42	0.964600	-1.890600
43	0.965600	-1.891000
44	0.968600	-1.896400
45	0.965200	-1.894600
46	0.965800	-1.895000
47	0.961800	-1.890200
48	0.964200	-1.892200
49	0.965800	-1.893400
50	0.967800	-1.897400
51	0.968400	-1.901000
52	0.952800	-1.878600
53	0.960200	-1.884400
54	0.963400	-1.891600
55	0.965000	-1.892000
56	0.966000	-1.894000
57	0.966400	-1.895200
58	0.961400	-1.888400
59	0.963200	-1.889800
60	0.964000	-1.891200
61	0.965400	-1.893200
62	0.962600	-1.891800
63	0.959800	-1.884400
64	0.959000	-1.885800
65	0.968200	-1.898200
66	0.964200	-1.892600
67	0.961400	-1.889000
68	0.963400	-1.892600
69	0.961000	-1.886000
70	0.959200	-1.883400
71	0.962800	-1.889600
72	0.955200	-1.878400
73	0.962200	-1.889200
74	0.961600	-1.887200
75	0.960400	-1.885800
76	0.959600	-1.882800
77	0.958600	-1.881400
78	0.965400	-1.893400
79	0.965000	-1.895000
80	0.964600	-1.892400
81	0.957000	-1.883800
82	0.959200	-1.885600
83	0.962800	-1.890600
84	0.965400	-1.894800
85	0.969400	-1.898600
86	0.960200	-1.890400
87	0.960800	-1.888400
88	0.966400	-1.897200
89	0.967600	-1.896400
90	0.961600	-1.892000
91	0.957400	-1.882200
92	0.969600	-1.901000
93	0.967800	-1.899200
94	0.959600	-1.887400
95	0.967000	-1.897800
96	0.963000	-1.892600
97	0.960400	-1.890800
98	0.962400	-1.892600
99	0.959600	-1.888400
100	0.962600	-1.890000
101	0.961200	-1.886200
102	0.958000	-1.886200
103	0.957000	-1.882800
104	0.969200	-1.897000
105	0.959400	-1.885200
106	0.964800	-1.893800
107	0.967600	-1.900400
108	0.957800	-1.884200
109	0.954200	-1.877800
110	0.966200	-1.897000
111	0.955000	-1.882400
112	0.955800	-1.881800
113	0.958200	-1.883400
114	0.954600	-1.881600
115	0.960000	-1.887200
116	0.959600	-1.886200
117	0.967200	-1.895600
118	0.961400	-1.886800
119	0.964400	-1.892800
120	0.960800	-1.889200
121	0.956800	-1.882000
122	0.959800	-1.889800
123	0.959200	-1.891400
124	0.959800	-1.886200
125	0.966600	-1.894200
126	0.960400	-1.886400
127	0.961600	-1.887000
128	0.959600	-1.887000
129	0.960400	-1.886800
130	0.967800	-1.896800
131	0.965200	-1.892400
132	0.964200	-1.893400
133	0.954200	-1.877800
134	0.962200	-1.888000
135	0.966200	-1.894000
136	0.965400	-1.897200
137	0.965800	-1.894400
138	0.964600	-1.895200
139	0.966600	-1.897200
140	0.961800	-1.889600
141	0.962400	-1.890600
142	0.963000	-1.888600
143	0.955200	-1.879800
144	0.961400	-1.884800
145	0.967800	-1.896400
146	0.965200	-1.891600
147	0.962400	-1.890600
148	0.967000	-1.894200
149	0.963800	-1.892200
150	0.960600	-1.885800
151	0.967400	-1.898200
152	0.970200	-1.900600
153	0.971600	-1.903600
154	0.961000	-1.890000
155	0.959000	-1.885800
156	0.963400	-1.893000
157	0.964000	-1.893400
158	0.960800	-1.887600
159	0.962600	-1.888200
160	0.959800	-1.889200
161	0.964600	-1.892000
162	0.964000	-1.891800
163	0.964600	-1.893000
164	0.967800	-1.895400
165	0.964200	-1.891600
166	0.963200	-1.890600
167	0.960800	-1.889800
168	0.958800	-1.884600
169	0.963200	-1.890600
170	0.958400	-1.886400
171	0.964800	-1.893200
172	0.966400	-1.894400
173	0.957600	-1.884200
174	0.957600	-1.885200
175	0.958600	-1.884200
176	0.972800	-1.904600
177	0.962800	-1.889000
178	0.963400	-1.889200
179	0.961600	-1.886000
180	0.966600	-1.896400
181	0.952600	-1.876600
182	0.957600	-1.882400
183	0.961600	-1.888400
184	0.959600	-1.884600
185	0.967600	-1.897600
186	0.967400	-1.899200
187	0.967200	-1.895600
188	0.966400	-1.896400
189	0.962400	-1.888200
190	0.965600	-1.893400
191	0.961800	-1.888400
192	0.962400	-1.888800
193	0.961600	-1.886400
194	0.964600	-1.894600
195	0.967000	-1.900400
196	0.963000	-1.890800
197	0.959600	-1.886400
198	0.963000	-1.890200
199	0.957200	-1.886200
200	0.962400	-1.887200
201	0.963200	-1.889200
202	0.966200	-1.895800
203	0.963200	-1.889000
204	0.965600	-1.892200
205	0.962400	-1.889800
206	0.968200	-1.900800
207	0.961600	-1.886800
208	0.958600	-1.884800
209	0.961800	-1.889200
210	0.954600	-1.876400
211	0.956200	-1.878600
212	0.957200	-1.886600
213	0.963200	-1.893800
214	0.960200	-1.886000
215	0.965400	-1.893200
216	0.969400	-1.898400
217	0.966000	-1.893200
218	0.970000	-1.898600
219	0.965600	-1.890400
220	0.970800	-1.902000
221	0.972800	-1.903600
222	0.962200	-1.894600
223	0.964200	-1.895600
224	0.968200	-1.899800
225	0.961600	-1.889400
226	0.966400	-1.894600
227	0.959400	-1.882600
228	0.962000	-1.887600
229	0.965200	-1.894600
230	0.959200	-1.888200
231	0.965200	-1.895200
232	0.968000	-1.897400
233	0.966400	-1.898400
234	0.961200	-1.888800
235	0.958000	-1.883200
236	0.963400	-1.891800
237	0.967200	-1.897800
238	0.965800	-1.893000
239	0.964600	-1.890000
240	0.964800	-1.893200
241	0.962000	-1.892200
242	0.967200	-1.898800
243	0.970200	-1.898600
244	0.959600	-1.884000
245	0.956200	-1.878800
246	0.963800	-1.890400
247	0.964400	-1.894000
248	0.963800	-1.889800
249	0.954600	-1.877400
250	0.967000	-1.894200
251	0.965000	-1.894000
252	0.968600	-1.897400
253	0.962800	-1.888800
254	0.963200	-1.890200
255	0.961600	-1.887600
256	0.962200	-1.893200
257	0.959400	-1.889200
258	0.964000	-1.895400
259	0.957800	-1.887400
260	0.959800	-1.886600
261	0.954800	-1.883000
262	0.955800	-1.888400
263	0.961600	-1.892800
264	0.963800	-1.893600
265	0.957400	-1.879800
266	0.968200	-1.897200
267	0.955800	-1.879800
268	0.963400	-1.890000
269	0.969000	-1.899800
270	0.958600	-1.884600
271	0.960800	-1.889400
272	0.957800	-1.887000
273	0.962000	-1.891000
274	0.962400	-1.892200
275	0.957400	-1.883000
276	0.966800	-1.894200
277	0.955800	-1.878000
278	0.957400	-1.880600
279	0.960000	-1.887400
280	0.965200	-1.893800
281	0.962000	-1.888200
282	0.965400	-1.893600
283	0.965200	-1.893000
284	0.968000	-1.900000
285	0.962600	-1.888400
286	0.968800	-1.900600
287	0.970400	-1.901000
288	0.966800	-1.895600
289	0.967000	-1.899400
290	0.962800	-1.889200
291	0.964600	-1.890600
292	0.959200	-1.888000
293	0.961200	-1.889000
294	0.963800	-1.890200
295	0.968600	-1.898000
296	0.963200	-1.888800
297	0.960600	-1.885200
298	0.968000	-1.898200
299	0.967800	-1.896400
300	0.969200	-1.899000
301	0.963800	-1.892000
302	0.963200	-1.891600
303	0.956600	-1.883000
304	0.956000	-1.880800
305	0.959800	-1.885400
306	0.959400	-1.885600
307	0.962600	-1.889000
308	0.966400	-1.895000
309	0.955400	-1.880200
310	0.962400	-1.890400
311	0.962000	-1.887600
312	0.960200	-1.886600
313	0.966200	-1.893800
314	0.966600	-1.896200
315	0.962600	-1.890600
316	0.960200	-1.885400
317	0.965800	-1.893600
318	0.966000	-1.893200
319	0.967000	-1.895800
320	0.964600	-1.888200
321	0.966400	-1.896000
322	0.962600	-1.890000
323	0.966600	-1.897000
324	0.957400	-1.883600
325	0.956000	-1.879800
326	0.957600	-1.882400
327	0.963200	-1.891800
328	0.961600	-1.890200
329	0.964800	-1.894400
330	0.953200	-1.878600
331	0.961400	-1.885600
332	0.960800	-1.887400
333	0.958000	-1.885000
334	0.963600	-1.892000
335	0.961800	-1.889000
336	0.966600	-1.896800
337	0.965000	-1.892400
338	0.964000	-1.892400
339	0.961800	-1.892800
340	0.961000	-1.888400
341	0.964600	-1.892000
342	0.960000	-1.886800
343	0.959000	-1.880800
344	0.963200	-1.891200
345	0.959400	-1.884200
346	0.962400	-1.888800
