#107500
#time	magnetization	energy	
0	0.035000	-0.784000
1	0.015200	-0.775200
2	0.031800	-0.779000
3	0.017600	-0.773800
4	0.035000	-0.798800
5	0.009000	-0.807200
6	-0.002000	-0.792000
7	-0.019000	-0.778600
8	-0.001000	-0.794800
9	0.031600	-0.805600
10	0.012800	-0.773600
11	0.027800	-0.780600
12	-0.014200	-0.790400
13	-0.038000	-0.770200
14	-0.008400	-0.775600
15	0.008400	-0.772400
16	-0.020200	-0.787000
17	-0.002600	-0.793400
18	0.039400	-0.800400
19	0.015000	-0.802600
20	0.019400	-0.789000
21	0.018600	-0.782800
22	0.031600	-0.795200
23	0.042800	-0.795800
24	0.037800	-0.802200
25	-0.036800	-0.790000
26	0.010800	-0.800800
27	-0.009600	-0.794600
28	-0.035800	-0.790000
29	-0.045400	-0.796600
30	-0.033800	-0.797600
31	0.011400	-0.786000
32	0.038200	-0.768200
33	0.055200	-0.794800
34	0.038000	-0.786200
35	0.032400	-0.784800
36	0.026400	-0.809800
37	-0.003600	-0.804000
38	0.012600	-0.786200
39	-0.000800	-0.793400
40	0.006600	-0.794600
41	-0.010200	-0.777600
42	-0.007600	-0.781400
43	-0.013000	-0.791400
44	-0.029400	-0.787200
45	0.046600	-0.808400
46	0.068400	-0.788800
47	0.048800	-0.807800
48	0.046400	-0.772400
49	0.054600	-0.778800
50	0.076800	-0.787800
51	0.033200	-0.796000
52	-0.005600	-0.793800
53	-0.016400	-0.789800
54	0.007000	-0.779000
55	0.013600	-0.786800
56	-0.007200	-0.792000
57	0.031600	-0.800800
58	-0.003200	-0.799800
59	0.009400	-0.789200
60	0.024600	-0.788600
61	-0.003400	-0.785200
62	-0.039800	-0.779400
63	-0.081000	-0.797200
64	-0.080400	-0.793400
65	-0.071400	-0.791800
66	-0.028400	-0.793200
67	-0.014800	-0.775200
68	-0.018800	-0.792000
69	0.011800	-0.776400
70	0.013000	-0.794800
71	0.011800	-0.786800
72	0.046400	-0.779800
73	0.007600	-0.792200
74	0.012600	-0.774400
75	0.039200	-0.787400
76	0.012400	-0.786200
77	0.028000	-0.798400
78	0.007800	-0.788400
79	-0.011800	-0.771000
80	0.002200	-0.791400
81	-0.012400	-0.799200
82	-0.009600	-0.786000
83	-0.006000	-0.782200
84	-0.006400	-0.772600
85	0.000800	-0.770800
86	0.017800	-0.778600
87	0.006600	-0.796800
88	0.033000	-0.792600
89	0.002400	-0.792200
90	-0.006000	-0.785800
91	-0.010400	-0.789600
92	-0.019000	-0.787400
93	-0.012200	-0.783600
94	-0.019600	-0.783200
95	-0.027400	-0.796000
96	-0.028800	-0.790400
97	-0.049000	-0.782600
98	-0.032200	-0.782800
99	-0.005600	-0.779400
100	0.018800	-0.792000
101	0.038800	-0.801200
102	0.044000	-0.784200
103	-0.003400	-0.772200
104	-0.003400	-0.797000
105	-0.062200	-0.786200
106	-0.024600	-0.787200
107	-0.008000	-0.793400
108	-0.022800	-0.791800
109	0.001400	-0.789400
110	0.010600	-0.783000
111	-0.003800	-0.789600
112	-0.026800	-0.789000
113	-0.013600	-0.791400
114	0.006600	-0.793800
115	0.034000	-0.780600
116	0.022000	-0.787800
117	0.039400	-0.791600
118	0.016400	-0.779800
119	-0.001800	-0.794000
120	-0.037800	-0.791600
121	-0.006600	-0.773600
122	0.032600	-0.785200
123	0.020800	-0.776600
124	0.022800	-0.769000
125	0.019200	-0.775800
126	0.023600	-0.782000
127	0.017400	-0.786000
128	0.026000	-0.785200
129	-0.003600	-0.801600
130	0.037400	-0.799400
131	0.019000	-0.784600
132	0.032000	-0.802200
133	0.006000	-0.790200
134	0.043600	-0.770400
135	0.024800	-0.789200
136	0.016200	-0.788800
137	0.021200	-0.790600
138	0.018200	-0.781400
139	0.029800	-0.784600
140	0.039200	-0.779400
141	0.013200	-0.801600
142	0.039600	-0.787200
143	-0.020400	-0.782800
144	-0.054800	-0.759600
145	-0.040200	-0.781800
146	-0.056800	-0.790200
147	-0.029400	-0.781200
148	-0.012200	-0.788400
149	-0.026600	-0.798800
150	-0.030000	-0.780800
151	-0.046400	-0.781000
152	-0.042800	-0.793800
153	-0.043200	-0.789800
154	0.003800	-0.793000
155	-0.018000	-0.793000
156	0.006200	-0.768000
157	-0.025800	-0.788200
158	-0.057600	-0.793600
159	-0.034200	-0.785600
160	-0.031400	-0.786000
161	-0.015600	-0.792200
162	-0.029400	-0.795800
163	-0.028600	-0.807400
164	-0.018200	-0.772800
165	-0.028400	-0.783000
166	-0.015000	-0.779800
167	0.004800	-0.783400
168	-0.007800	-0.794400
169	0.020000	-0.791600
170	0.059600	-0.787600
171	0.023000	-0.795400
172	-0.007400	-0.792600
173	-0.034800	-0.788200
174	-0.051600	-0.792200
175	-0.017800	-0.785600
176	-0.074400	-0.803200
177	-0.047600	-0.783400
178	-0.015800	-0.786600
179	0.002000	-0.770400
180	-0.033800	-0.790400
181	-0.018200	-0.784200
182	-0.007200	-0.779800
183	-0.003200	-0.788400
184	0.020800	-0.800600
185	0.037000	-0.795600
186	0.023600	-0.808800
187	0.018800	-0.778800
188	0.022200	-0.796800
189	-0.037200	-0.799000
190	-0.034000	-0.783000
191	-0.008600	-0.771200
192	-0.023200	-0.785400
193	-0.040200	-0.785400
194	-0.061600	-0.801600
195	-0.064800	-0.798800
196	-0.043400	-0.786600
197	-0.021800	-0.790200
198	-0.003800	-0.799000
199	0.023400	-0.761000
200	0.022400	-0.803800
201	0.009400	-0.804600
202	0.001000	-0.784000
203	0.008800	-0.786200
204	-0.042800	-0.786000
205	-0.051000	-0.795600
206	-0.053200	-0.795000
207	-0.056600	-0.800400
208	-0.060400	-0.804200
209	-0.018800	-0.780400
210	0.024000	-0.779600
211	0.056000	-0.788800
212	0.026600	-0.784600
213	0.025400	-0.777200
214	0.012200	-0.787400
215	0.003600	-0.798200
216	-0.008200	-0.800200
217	0.011600	-0.775400
218	0.003200	-0.781800
219	0.012600	-0.781400
220	0.028400	-0.782800
221	0.018000	-0.778800
222	0.001400	-0.784400
223	-0.050600	-0.786600
224	0.001800	-0.786400
225	0.018000	-0.787200
226	-0.019200	-0.798400
227	-0.003800	-0.777400
228	-0.007200	-0.787600
229	-0.024000	-0.788600
230	-0.026000	-0.769600
231	0.015800	-0.769400
232	-0.020000	-0.790000
233	0.022000	-0.793400
234	0.032400	-0.791200
235	0.011200	-0.767400
236	-0.007600	-0.774800
237	-0.001800	-0.775000
238	-0.031400	-0.792800
239	-0.011000	-0.785200
240	-0.014800	-0.785400
241	-0.015000	-0.791000
242	-0.019000	-0.786400
243	0.000600	-0.773800
244	-0.022200	-0.790400
245	0.020800	-0.812200
246	0.044600	-0.772600
247	0.027200	-0.780800
248	-0.008000	-0.770000
249	-0.026800	-0.777200
250	-0.011600	-0.799200
251	0.017600	-0.801200
252	0.000600	-0.786400
253	0.021400	-0.762400
254	-0.018400	-0.767600
255	-0.006000	-0.780400
256	-0.046600	-0.770400
257	-0.053200	-0.795400
258	-0.064600	-0.800800
259	-0.067000	-0.785600
260	-0.022200	-0.781400
261	-0.008000	-0.774400
262	-0.003600	-0.765800
263	-0.031600	-0.780000
264	-0.055000	-0.779600
265	-0.032400	-0.796000
266	-0.002400	-0.782400
267	0.035400	-0.791200
268	0.037600	-0.781000
269	0.042600	-0.791000
270	0.079600	-0.788200
271	0.066200	-0.776000
272	0.075000	-0.800600
273	-0.000200	-0.790600
274	0.000200	-0.784400
275	0.009600	-0.778000
276	-0.021600	-0.804000
277	-0.050400	-0.789400
278	-0.021600	-0.798600
279	-0.025600	-0.792400
280	-0.002400	-0.798800
281	0.038200	-0.787200
282	0.026600	-0.772600
283	0.029600	-0.771800
284	0.029000	-0.789800
285	0.032000	-0.786400
286	-0.001400	-0.779000
287	-0.041600	-0.781800
288	-0.006800	-0.799800
289	0.015400	-0.778200
290	0.033400	-0.783400
291	0.019000	-0.793800
292	0.017000	-0.786000
293	0.054800	-0.788200
294	0.052000	-0.773600
295	0.091400	-0.781600
296	0.068600	-0.803000
297	-0.001200	-0.790800
298	0.017000	-0.789800
299	0.033800	-0.779800
300	-0.009000	-0.785600
301	-0.052800	-0.797800
302	-0.049600	-0.783800
303	-0.020400	-0.770400
304	-0.047600	-0.780200
305	-0.038200	-0.800200
306	-0.055400	-0.785200
307	-0.072000	-0.791000
308	-0.039000	-0.798600
309	-0.019600	-0.785600
310	-0.030200	-0.791800
311	-0.007400	-0.811600
312	0.020200	-0.797400
313	0.007200	-0.801200
314	0.052400	-0.792200
315	0.039600	-0.789000
316	0.014800	-0.775200
317	0.003600	-0.776600
318	-0.011200	-0.800400
319	-0.004000	-0.779000
320	0.019200	-0.780000
321	0.020000	-0.782400
322	-0.004800	-0.777400
323	-0.004400	-0.786800
324	-0.000600	-0.795800
325	0.006200	-0.787000
326	0.033400	-0.792600
327	0.017600	-0.800400
328	0.013800	-0.795400
329	-0.033000	-0.784000
330	-0.059000	-0.794200
331	-0.037400	-0.788000
332	0.016600	-0.792400
333	0.018800	-0.782400
334	-0.001600	-0.790200
335	-0.000600	-0.790600
336	-0.001600	-0.780000
337	-0.023200	-0.790600
338	0.008800	-0.781600
339	0.001000	-0.795800
340	0.011800	-0.780600
341	0.033600	-0.785000
342	0.017600	-0.782800
343	0.039400	-0.792200
344	0.002600	-0.801400
345	0.033200	-0.782200
346	0.030600	-0.774800
347	0.042600	-0.786200
348	0.043400	-0.787000
349	0.036400	-0.795000
350	0.018800	-0.786000
351	0.022600	-0.789800
352	0.045200	-0.797200
353	0.034400	-0.787200
354	0.021800	-0.799000
355	-0.006600	-0.797200
356	-0.010000	-0.787600
357	0.019800	-0.776600
358	-0.028400	-0.781200
359	-0.006600	-0.793200
360	-0.025200	-0.782600
361	-0.051000	-0.788800
362	-0.009800	-0.786000
363	-0.030400	-0.793200
364	0.011600	-0.787400
365	-0.029400	-0.803800
366	-0.020000	-0.784200
367	-0.025600	-0.787800
368	-0.035600	-0.789200
369	-0.062000	-0.789400
370	-0.035200	-0.783000
371	-0.027600	-0.789800
372	-0.007200	-0.803600
373	-0.021800	-0.803200
374	-0.006400	-0.803600
375	0.018600	-0.777600
376	0.026800	-0.777600
377	0.000000	-0.786200
378	-0.024200	-0.783400
379	-0.016600	-0.800800
380	-0.018400	-0.785600
381	0.034000	-0.793800
382	-0.002400	-0.794400
383	-0.033600	-0.783800
384	-0.020400	-0.779800
385	-0.012000	-0.778200
386	0.002800	-0.787800
387	0.023600	-0.810200
388	0.022800	-0.798800
389	0.025400	-0.784400
390	0.010000	-0.771600
391	0.000800	-0.786800
392	0.001000	-0.781400
393	0.004800	-0.794200
394	-0.028000	-0.814000
395	-0.021800	-0.799000
396	-0.054000	-0.788800
397	-0.016800	-0.799800
398	-0.010400	-0.778800
399	0.012800	-0.789600
400	0.027200	-0.786400
401	0.033600	-0.783000
402	-0.023800	-0.790000
403	-0.034600	-0.775000
404	0.002600	-0.788400
405	0.041200	-0.785400
406	0.043600	-0.779600
407	0.056800	-0.776200
408	0.030200	-0.792800
409	0.042400	-0.783200
410	0.019600	-0.795200
411	0.002600	-0.794600
412	-0.013800	-0.776800
413	0.025000	-0.798800
414	0.052600	-0.789800
415	0.027400	-0.787000
416	0.038400	-0.801200
417	-0.018800	-0.790800
418	-0.014800	-0.801200
419	-0.018600	-0.806000
420	-0.041800	-0.792000
421	-0.019200	-0.798400
422	0.008600	-0.804000
423	0.030400	-0.783000
424	0.035800	-0.792400
425	0.007200	-0.778800
426	0.024600	-0.789000
427	0.004200	-0.794600
428	-0.018600	-0.787600
429	-0.029800	-0.789200
430	-0.014200	-0.770800
431	0.009600	-0.784000
432	0.011600	-0.789600
433	0.017600	-0.788600
434	0.012000	-0.789400
435	-0.009400	-0.802600
436	0.016800	-0.805800
437	0.014600	-0.769000
438	0.051600	-0.783600
439	0.042000	-0.780600
440	0.016600	-0.793600
441	-0.023600	-0.778200
442	0.000800	-0.789200
