#120000
#time	magnetization	energy	
0	0.843600	-1.665800
1	0.875200	-1.694000
2	0.878200	-1.683600
3	0.856400	-1.666200
4	0.881600	-1.694200
5	0.884800	-1.693000
6	0.884000	-1.697800
7	0.874600	-1.685000
8	0.886400	-1.695600
9	0.887800	-1.697000
10	0.891800	-1.694800
11	0.893200	-1.702600
12	0.883600	-1.684800
13	0.892000	-1.688000
14	0.895600	-1.697400
15	0.900600	-1.702000
16	0.896600	-1.691200
17	0.899800	-1.696400
18	0.887800	-1.682200
19	0.898200	-1.693400
20	0.910400	-1.703800
21	0.893400	-1.686400
22	0.897200	-1.699200
23	0.890400	-1.686600
24	0.893800	-1.695400
25	0.895800	-1.696000
26	0.901200	-1.704000
27	0.891400	-1.696200
28	0.886200	-1.695400
29	0.892800	-1.696800
30	0.897600	-1.697400
31	0.890200	-1.688000
32	0.885200	-1.687800
33	0.879200	-1.685800
34	0.890000	-1.697400
35	0.887800	-1.693200
36	0.887000	-1.682400
37	0.899000	-1.693600
38	0.902200	-1.699200
39	0.892400	-1.692800
40	0.902200	-1.705000
41	0.896600	-1.701200
42	0.893600	-1.699600
43	0.889600	-1.698400
44	0.888600	-1.698600
45	0.870600	-1.676400
46	0.883200	-1.695200
47	0.875800	-1.683400
48	0.876800	-1.690800
49	0.865800	-1.676200
50	0.876800	-1.693200
51	0.876000	-1.693600
52	0.865200	-1.681800
53	0.874400	-1.678800
54	0.877600	-1.681000
55	0.880200	-1.691400
56	0.874400	-1.680200
57	0.879000	-1.692600
58	0.877000	-1.687400
59	0.887600	-1.691600
60	0.877400	-1.678400
61	0.895800	-1.703600
62	0.888400	-1.700200
63	0.888400	-1.684600
64	0.905400	-1.706200
65	0.910400	-1.712600
66	0.914800	-1.708400
67	0.905600	-1.699200
68	0.907600	-1.702600
69	0.896000	-1.693800
70	0.917600	-1.719600
71	0.898800	-1.695600
72	0.883000	-1.682800
73	0.888600	-1.691600
74	0.903600	-1.702200
75	0.906400	-1.707200
76	0.899800	-1.698000
77	0.898200	-1.704400
78	0.883600	-1.682000
79	0.881600	-1.685400
80	0.885600	-1.693600
81	0.887400	-1.695800
82	0.890600	-1.699600
83	0.891600	-1.695000
84	0.876000	-1.678200
85	0.868800	-1.674000
86	0.875600	-1.679600
87	0.879600	-1.686200
88	0.888800	-1.693000
89	0.872400	-1.674600
90	0.892800	-1.691600
91	0.886400	-1.687200
92	0.900800	-1.709400
93	0.898600	-1.699600
94	0.906800	-1.702600
95	0.902200	-1.695000
96	0.908200	-1.706600
97	0.911000	-1.712400
98	0.911200	-1.707400
99	0.907000	-1.709400
100	0.895600	-1.695000
101	0.892400	-1.694800
102	0.885400	-1.679800
103	0.911600	-1.704800
104	0.910200	-1.708800
105	0.899800	-1.700000
106	0.906800	-1.707800
107	0.916600	-1.713400
108	0.914000	-1.714400
109	0.907400	-1.709600
110	0.905600	-1.699000
111	0.895800	-1.694400
112	0.905000	-1.705000
113	0.902400	-1.702200
114	0.897400	-1.702200
115	0.904400	-1.704600
116	0.887400	-1.694400
117	0.890400	-1.689200
118	0.895200	-1.703600
119	0.895800	-1.702400
120	0.899600	-1.703400
121	0.892200	-1.680800
122	0.906400	-1.706800
123	0.902200	-1.703400
124	0.906800	-1.709800
125	0.894200	-1.695200
126	0.902000	-1.695200
127	0.892400	-1.696400
128	0.873600	-1.671000
129	0.886800	-1.690800
130	0.889800	-1.696000
131	0.889600	-1.696200
132	0.887400	-1.701400
133	0.885200	-1.688800
134	0.891800	-1.693000
135	0.888400	-1.688600
136	0.872200	-1.670000
137	0.873800	-1.679400
138	0.884200	-1.692400
139	0.891600	-1.694800
140	0.891200	-1.691200
141	0.882200	-1.692600
142	0.882600	-1.681800
143	0.895200	-1.695000
144	0.893600	-1.694000
145	0.891400	-1.705600
146	0.899800	-1.698200
147	0.902400	-1.705600
148	0.894000	-1.693800
149	0.888000	-1.685000
150	0.888400	-1.687400
151	0.878200	-1.676400
152	0.890200	-1.692800
153	0.899600	-1.699000
154	0.877200	-1.675800
155	0.908400	-1.714000
156	0.908200	-1.706200
157	0.890600	-1.694600
158	0.903400	-1.704400
159	0.885200	-1.684400
160	0.888000	-1.701400
161	0.886400	-1.690400
162	0.884600	-1.687600
163	0.897600	-1.705600
164	0.885200	-1.691600
165	0.882400	-1.687000
166	0.879400	-1.691000
167	0.876000	-1.683800
168	0.888600	-1.701200
169	0.877800	-1.686200
170	0.878000	-1.680600
171	0.889000	-1.692200
172	0.889000	-1.685400
173	0.898400	-1.697800
174	0.896400	-1.697400
175	0.898400	-1.700800
176	0.903200	-1.703800
177	0.902800	-1.702000
178	0.895200	-1.703800
179	0.904800	-1.705200
180	0.874800	-1.680600
181	0.880000	-1.686000
182	0.885000	-1.693000
183	0.887800	-1.693400
184	0.897400	-1.693200
185	0.877200	-1.678200
186	0.882600	-1.692800
187	0.884000	-1.689400
188	0.889800	-1.692000
189	0.892800	-1.699200
190	0.897800	-1.698600
191	0.902400	-1.707800
192	0.895600	-1.700200
193	0.890400	-1.676400
194	0.895800	-1.695600
195	0.892600	-1.688600
196	0.900000	-1.692800
197	0.907600	-1.711600
198	0.895200	-1.693600
199	0.898200	-1.694600
200	0.893800	-1.692800
201	0.893400	-1.691200
202	0.886800	-1.687000
203	0.886400	-1.679800
204	0.889200	-1.687400
205	0.889400	-1.694000
206	0.898200	-1.704600
207	0.884400	-1.686000
208	0.879400	-1.685200
209	0.898400	-1.697200
210	0.901200	-1.700800
211	0.897200	-1.694200
212	0.903000	-1.706200
213	0.893600	-1.691600
214	0.896800	-1.696200
215	0.892400	-1.689800
216	0.887600	-1.688600
217	0.880200	-1.676400
218	0.883400	-1.685200
219	0.877600	-1.686000
220	0.885800	-1.690200
221	0.881800	-1.687200
222	0.890000	-1.688400
223	0.886200	-1.692400
224	0.886800	-1.686800
225	0.880600	-1.686600
226	0.879600	-1.684400
227	0.888400	-1.687000
228	0.889400	-1.688800
229	0.901200	-1.696400
230	0.912800	-1.715800
231	0.904600	-1.701200
232	0.911600	-1.710800
233	0.898000	-1.696400
234	0.889000	-1.682000
235	0.888400	-1.686200
236	0.882800	-1.685400
237	0.875800	-1.681400
238	0.876800	-1.680400
239	0.888600	-1.697600
240	0.885800	-1.691800
241	0.880000	-1.685800
242	0.893400	-1.698000
243	0.901400	-1.706400
244	0.888400	-1.691200
245	0.881200	-1.688200
246	0.877400	-1.677800
247	0.910800	-1.716400
248	0.896600	-1.700000
249	0.902800	-1.703800
250	0.885800	-1.690600
251	0.886200	-1.688200
252	0.888400	-1.689400
253	0.904600	-1.703600
254	0.893400	-1.695000
255	0.902000	-1.707600
256	0.893200	-1.703000
257	0.886200	-1.689400
258	0.890400	-1.694200
259	0.896600	-1.705800
260	0.897000	-1.702600
261	0.896600	-1.701600
262	0.893600	-1.694800
263	0.903400	-1.704000
264	0.906600	-1.705400
265	0.898000	-1.696600
266	0.898800	-1.701000
267	0.905000	-1.703600
268	0.893600	-1.692000
269	0.878200	-1.679600
270	0.879600	-1.693000
271	0.881600	-1.687000
272	0.884400	-1.690200
273	0.888400	-1.690200
274	0.893400	-1.695000
275	0.895000	-1.691600
276	0.896000	-1.698600
277	0.893000	-1.696400
278	0.896200	-1.692600
279	0.900000	-1.695600
280	0.896800	-1.694400
281	0.887600	-1.684000
282	0.898400	-1.697200
283	0.888800	-1.690200
284	0.895600	-1.697400
285	0.896800	-1.699600
286	0.879600	-1.683400
287	0.896400	-1.693800
288	0.901800	-1.699800
289	0.913400	-1.716200
290	0.891400	-1.693600
291	0.893000	-1.693400
292	0.882000	-1.677400
293	0.879800	-1.675400
294	0.909800	-1.703600
295	0.912600	-1.709600
296	0.903400	-1.701400
297	0.867000	-1.676800
298	0.870600	-1.679800
299	0.889400	-1.706000
300	0.875800	-1.687600
301	0.862800	-1.680200
302	0.879000	-1.688600
303	0.871000	-1.685400
304	0.867400	-1.683600
305	0.874200	-1.695000
306	0.882000	-1.704000
307	0.886200	-1.705000
308	0.884800	-1.696600
309	0.883200	-1.696800
310	0.880000	-1.686400
311	0.886200	-1.700800
312	0.882400	-1.689200
313	0.863800	-1.683000
314	0.869000	-1.685000
315	0.884400	-1.698400
316	0.891000	-1.709600
317	0.880800	-1.690400
318	0.868000	-1.682600
319	0.870800	-1.686600
320	0.865200	-1.689400
321	0.854400	-1.673600
322	0.857000	-1.679000
323	0.843600	-1.675600
324	0.850400	-1.678400
325	0.858200	-1.688000
326	0.834800	-1.670000
327	0.842000	-1.678600
328	0.843800	-1.685200
329	0.857800	-1.699400
330	0.864200	-1.689600
331	0.862600	-1.701200
332	0.855200	-1.688400
333	0.855600	-1.691800
334	0.853400	-1.683000
335	0.854200	-1.686600
336	0.854800	-1.684400
337	0.854000	-1.686200
338	0.860400	-1.678400
339	0.846800	-1.665600
340	0.856600	-1.668400
341	0.866400	-1.676200
342	0.877000	-1.686600
343	0.877400	-1.685200
344	0.864800	-1.677400
345	0.875800	-1.687800
346	0.883600	-1.688600
347	0.890000	-1.694400
348	0.886200	-1.700000
349	0.884200	-1.691400
350	0.888600	-1.689000
351	0.884600	-1.693400
352	0.890200	-1.699400
353	0.875200	-1.684000
354	0.886800	-1.698400
355	0.870200	-1.676000
356	0.875000	-1.688600
357	0.886400	-1.694600
358	0.898400	-1.702000
359	0.878400	-1.680800
360	0.898000	-1.694000
361	0.906000	-1.702000
362	0.898200	-1.698400
363	0.890600	-1.690400
364	0.889800	-1.687600
365	0.888400	-1.688000
366	0.893000	-1.697800
367	0.896000	-1.700800
368	0.908000	-1.711800
369	0.886600	-1.691800
370	0.898200	-1.697800
371	0.876000	-1.674600
372	0.870600	-1.677200
373	0.894000	-1.701400
374	0.889200	-1.689600
375	0.896000	-1.701200
376	0.888400	-1.693400
377	0.880800	-1.682800
378	0.878400	-1.690000
379	0.889200	-1.704000
380	0.889800	-1.699600
381	0.889600	-1.698600
382	0.889400	-1.698800
383	0.886600	-1.691600
384	0.887200	-1.692600
385	0.888000	-1.687000
386	0.899200	-1.707400
387	0.893000	-1.696400
388	0.872800	-1.680600
389	0.886600	-1.692000
390	0.894800	-1.698000
391	0.893800	-1.698000
392	0.895400	-1.701400
393	0.891200	-1.698600
394	0.872000	-1.681400
395	0.887200	-1.697000
396	0.875400	-1.690600
397	0.870200	-1.682800
398	0.874800	-1.692000
399	0.882800	-1.696000
400	0.884600	-1.691000
401	0.866400	-1.671400
402	0.870800	-1.680400
403	0.889600	-1.690000
404	0.889800	-1.685800
405	0.902200	-1.701000
406	0.900400	-1.702200
407	0.905800	-1.705400
408	0.909600	-1.706600
409	0.899000	-1.698600
410	0.885200	-1.686400
411	0.896200	-1.701000
412	0.890800	-1.693800
413	0.882200	-1.688000
414	0.890800	-1.696800
415	0.886800	-1.695600
416	0.887600	-1.696000
417	0.891800	-1.688600
418	0.904600	-1.699400
419	0.907800	-1.709200
420	0.903600	-1.698800
421	0.890800	-1.690600
422	0.891000	-1.693600
423	0.884800	-1.689000
424	0.897400	-1.698600
425	0.899200	-1.699200
426	0.898600	-1.700400
427	0.894800	-1.694800
428	0.896800	-1.696400
429	0.894000	-1.694600
430	0.893000	-1.690600
431	0.909400	-1.706800
432	0.899200	-1.699600
433	0.901600	-1.701200
434	0.883200	-1.678000
435	0.892600	-1.686800
436	0.887200	-1.682200
437	0.902000	-1.707200
438	0.892200	-1.689600
439	0.887200	-1.695200
440	0.888800	-1.686600
441	0.894800	-1.692400
442	0.888200	-1.687400
443	0.892000	-1.697000
444	0.902200	-1.698600
445	0.900200	-1.693200
446	0.900800	-1.696000
447	0.915400	-1.712200
448	0.915200	-1.713200
449	0.917600	-1.711400
450	0.888600	-1.682600
451	0.892600	-1.690600
452	0.898000	-1.699600
453	0.895000	-1.696600
454	0.893200	-1.693600
455	0.893200	-1.691800
456	0.895200	-1.699800
457	0.891600	-1.687600
458	0.879800	-1.681400
459	0.895600	-1.699600
460	0.898600	-1.697600
461	0.900800	-1.704800
462	0.912800	-1.705400
463	0.911000	-1.710600
464	0.913000	-1.712800
465	0.910200	-1.710000
466	0.903400	-1.705200
467	0.892000	-1.694600
468	0.893800	-1.693600
469	0.885000	-1.691600
470	0.886200	-1.685000
471	0.885600	-1.686800
472	0.889800	-1.686600
473	0.908600	-1.705600
474	0.907400	-1.699400
475	0.897800	-1.695600
476	0.914400	-1.708200
477	0.906800	-1.707800
478	0.911400	-1.708000
479	0.903800	-1.698600
480	0.904200	-1.702000
481	0.903000	-1.700800
482	0.894600	-1.693400
483	0.895200	-1.700600
484	0.884200	-1.686400
485	0.908800	-1.707400
486	0.888000	-1.695000
487	0.894600	-1.697600
488	0.892600	-1.696000
489	0.868000	-1.667200
490	0.883800	-1.691600
491	0.887000	-1.696800
492	0.892400	-1.699800
493	0.890600	-1.695600
494	0.889400	-1.696800
495	0.895400	-1.694400
496	0.904400	-1.707400
497	0.903600	-1.705600
498	0.908000	-1.700400
499	0.905200	-1.701600
500	0.892600	-1.695800
501	0.911000	-1.710000
502	0.881800	-1.688200
503	0.889400	-1.694800
504	0.902200	-1.706800
505	0.902800	-1.700800
506	0.887200	-1.684000
507	0.888400	-1.697000
508	0.891800	-1.698800
509	0.895600	-1.700400
510	0.893000	-1.691800
511	0.888800	-1.688000
512	0.900000	-1.691200
513	0.897200	-1.699000
514	0.888200	-1.681200
515	0.898000	-1.699400
516	0.887400	-1.688400
517	0.882200	-1.680600
518	0.886000	-1.691000
519	0.876400	-1.681000
520	0.884800	-1.690800
521	0.882800	-1.695000
522	0.880400	-1.683600
523	0.880200	-1.682800
524	0.876800	-1.687200
525	0.886600	-1.688200
526	0.872600	-1.681200
527	0.886800	-1.698600
528	0.862800	-1.673000
529	0.873400	-1.674800
530	0.878800	-1.685000
531	0.889000	-1.696000
532	0.884000	-1.687200
533	0.887400	-1.679800
534	0.888000	-1.692800
535	0.897800	-1.698200
536	0.889400	-1.682200
537	0.885200	-1.683400
538	0.898000	-1.702000
539	0.895200	-1.697000
540	0.898400	-1.705800
541	0.894200	-1.690200
542	0.884000	-1.692600
543	0.884200	-1.689200
544	0.871400	-1.675200
545	0.879200	-1.683000
546	0.886600	-1.683800
547	0.902200	-1.701800
548	0.898000	-1.695200
549	0.890000	-1.690600
550	0.892200	-1.705000
551	0.887200	-1.695600
552	0.887600	-1.698600
553	0.891000	-1.693600
554	0.898200	-1.698600
555	0.878600	-1.688000
556	0.877800	-1.693800
557	0.880600	-1.678600
558	0.884200	-1.680600
559	0.874200	-1.679200
560	0.884800	-1.687400
561	0.888400	-1.691000
562	0.880400	-1.688600
563	0.877600	-1.694800
564	0.880400	-1.688000
565	0.878000	-1.672000
566	0.895200	-1.701200
567	0.884200	-1.685600
568	0.891400	-1.699000
569	0.896600	-1.705600
570	0.887800	-1.695000
571	0.876200	-1.677800
572	0.875600	-1.684600
573	0.870600	-1.685800
574	0.866600	-1.684600
575	0.865000	-1.682600
576	0.852200	-1.676600
577	0.852600	-1.675400
578	0.864600	-1.677200
579	0.874000	-1.684800
580	0.862800	-1.672800
581	0.870000	-1.685400
582	0.864600	-1.680800
583	0.871800	-1.695200
584	0.867200	-1.684800
585	0.878600	-1.690200
586	0.872000	-1.676000
587	0.857600	-1.672000
588	0.871000	-1.685000
589	0.885800	-1.697000
590	0.871600	-1.682000
591	0.856600	-1.665400
592	0.865400	-1.670200
593	0.886000	-1.688600
594	0.886400	-1.690000
595	0.901800	-1.696800
596	0.910600	-1.707400
597	0.908000	-1.704000
598	0.907800	-1.707400
599	0.901000	-1.701000
600	0.909800	-1.701000
601	0.905200	-1.696800
602	0.897600	-1.695400
603	0.904800	-1.707200
604	0.897800	-1.700800
605	0.891200	-1.695200
606	0.896000	-1.702400
607	0.893600	-1.701400
608	0.903400	-1.707400
609	0.896800	-1.694800
610	0.892400	-1.692000
611	0.892400	-1.688600
612	0.896200	-1.694600
613	0.897000	-1.698600
614	0.891200	-1.696000
615	0.891600	-1.686400
616	0.885600	-1.683000
617	0.873800	-1.675600
618	0.887000	-1.697200
619	0.890200	-1.696000
620	0.893000	-1.691800
621	0.894200	-1.696400
622	0.898200	-1.700800
623	0.905800	-1.707000
624	0.903400	-1.703400
625	0.888400	-1.688800
626	0.897200	-1.707600
627	0.887200	-1.690400
628	0.895600	-1.696200
629	0.906800	-1.702000
630	0.898600	-1.700400
631	0.890400	-1.691400
632	0.887800	-1.689000
633	0.881800	-1.681400
634	0.891000	-1.691800
635	0.887800	-1.691000
636	0.883200	-1.687400
637	0.878200	-1.689200
638	0.860800	-1.676400
639	0.866200	-1.667800
640	0.871400	-1.694800
641	0.867600	-1.694200
642	0.869000	-1.679600
643	0.853600	-1.671000
644	0.854800	-1.677000
645	0.866400	-1.681600
646	0.876400	-1.683000
647	0.882600	-1.688400
648	0.887000	-1.691600
649	0.890000	-1.691400
650	0.882600	-1.686000
651	0.882800	-1.691800
652	0.875800	-1.680000
653	0.872200	-1.683200
654	0.877400	-1.688800
655	0.883200	-1.689800
656	0.884200	-1.688200
657	0.894400	-1.704600
658	0.886200	-1.694000
659	0.904800	-1.705000
660	0.896200	-1.697400
661	0.892600	-1.695400
662	0.895200	-1.695200
663	0.883400	-1.683400
664	0.891600	-1.693000
665	0.895000	-1.698800
666	0.895200	-1.695400
667	0.909200	-1.712600
668	0.900800	-1.694400
669	0.891000	-1.696800
670	0.888400	-1.690000
671	0.891200	-1.694400
672	0.879800	-1.691800
673	0.881800	-1.692800
674	0.887600	-1.692200
675	0.898400	-1.698400
676	0.892000	-1.693800
677	0.891600	-1.693400
678	0.897800	-1.698800
679	0.902600	-1.707800
680	0.881400	-1.688800
681	0.873000	-1.676600
682	0.880800	-1.682600
683	0.886600	-1.689400
684	0.893400	-1.694800
685	0.894200	-1.687600
686	0.911800	-1.705800
687	0.900200	-1.701600
688	0.896200	-1.700600
689	0.913600	-1.716200
690	0.889200	-1.695400
691	0.877600	-1.677600
692	0.899600	-1.707200
693	0.903600	-1.708600
694	0.892800	-1.685200
695	0.893000	-1.692000
696	0.898400	-1.698800
697	0.903600	-1.703800
698	0.892600	-1.686400
699	0.880400	-1.681600
700	0.865000	-1.674200
701	0.879400	-1.680000
702	0.878000	-1.681800
703	0.885400	-1.685400
704	0.892800	-1.702800
705	0.873000	-1.676400
706	0.869400	-1.674600
707	0.872800	-1.672000
708	0.887600	-1.692200
709	0.900600	-1.703000
710	0.894200	-1.691800
711	0.893000	-1.691400
712	0.890000	-1.683400
713	0.885200	-1.681800
714	0.888800	-1.687200
715	0.898600	-1.696200
716	0.882600	-1.683600
717	0.892200	-1.692000
718	0.869400	-1.677000
719	0.884800	-1.692800
720	0.883200	-1.695200
721	0.874000	-1.685800
722	0.869400	-1.681600
723	0.886400	-1.689400
724	0.891000	-1.690400
725	0.905200	-1.705200
726	0.904400	-1.704400
727	0.888200	-1.680800
728	0.889800	-1.688800
729	0.908200	-1.709800
730	0.895200	-1.698800
731	0.895000	-1.697600
732	0.873400	-1.675600
733	0.886600	-1.680200
734	0.891000	-1.693800
735	0.885200	-1.691200
736	0.874400	-1.684600
737	0.873800	-1.679200
738	0.884400	-1.686000
739	0.879800	-1.688200
740	0.877000	-1.682200
741	0.887400	-1.689000
742	0.879600	-1.682200
743	0.877400	-1.678600
744	0.880400	-1.686000
745	0.886000	-1.688000
746	0.887000	-1.696600
747	0.883600	-1.691600
748	0.875200	-1.690000
749	0.875400	-1.672400
750	0.892400	-1.687600
751	0.912600	-1.711400
752	0.904800	-1.705600
753	0.902400	-1.706600
754	0.894000	-1.701600
755	0.890400	-1.695600
756	0.900000	-1.705600
757	0.908000	-1.709400
758	0.895600	-1.697600
759	0.885600	-1.689200
760	0.892400	-1.689800
761	0.902400	-1.703000
762	0.886600	-1.692000
763	0.893600	-1.695800
764	0.888400	-1.696400
765	0.874800	-1.682800
766	0.876200	-1.695600
767	0.879000	-1.689600
768	0.892400	-1.689000
769	0.901600	-1.700200
770	0.891200	-1.689800
771	0.887200	-1.685800
772	0.893400	-1.691000
773	0.877800	-1.685200
774	0.874000	-1.678800
775	0.874600	-1.689200
776	0.846400	-1.665600
777	0.855400	-1.680000
778	0.862200	-1.692200
779	0.861000	-1.679200
780	0.852600	-1.672200
781	0.869000	-1.684400
782	0.873000	-1.688200
783	0.861600	-1.680600
784	0.860600	-1.686200
785	0.865800	-1.679400
786	0.865800	-1.678600
787	0.880200	-1.686000
788	0.880800	-1.686600
789	0.894800	-1.701000
790	0.874800	-1.681000
791	0.883800	-1.690800
792	0.884000	-1.690800
793	0.874600	-1.680200
794	0.883000	-1.696400
795	0.878000	-1.675800
796	0.889800	-1.694000
797	0.897800	-1.701000
