#70000
#time	magnetization	energy	
0	0.826400	-1.618800
1	0.852600	-1.636400
2	0.847800	-1.629000
3	0.852200	-1.629800
4	0.863600	-1.646200
5	0.858600	-1.638600
6	0.871600	-1.653200
7	0.862200	-1.637800
8	0.877600	-1.646600
9	0.878000	-1.648000
10	0.869800	-1.641600
11	0.861200	-1.640000
12	0.857600	-1.637600
13	0.835400	-1.613800
14	0.849000	-1.626600
15	0.853000	-1.628400
16	0.866800	-1.641000
17	0.870800	-1.645600
18	0.868000	-1.641600
19	0.870600	-1.647800
20	0.865600	-1.638800
21	0.886200	-1.651800
22	0.889000	-1.652200
23	0.874000	-1.641800
24	0.864600	-1.628200
25	0.867000	-1.647800
26	0.857600	-1.629800
27	0.867200	-1.632000
28	0.866000	-1.645200
29	0.849800	-1.626800
30	0.849000	-1.627000
31	0.860000	-1.627600
32	0.863400	-1.639400
33	0.852800	-1.631800
34	0.862600	-1.637200
35	0.852800	-1.623200
36	0.841400	-1.619800
37	0.848400	-1.627000
38	0.844000	-1.621000
39	0.857200	-1.628800
40	0.864200	-1.632600
41	0.872000	-1.646600
42	0.869000	-1.642000
43	0.858600	-1.629800
44	0.866400	-1.636600
45	0.869200	-1.645800
46	0.863200	-1.643800
47	0.858800	-1.626200
48	0.873800	-1.639400
49	0.862200	-1.624400
50	0.852400	-1.624800
51	0.850200	-1.628400
52	0.848000	-1.627200
53	0.838800	-1.619200
54	0.846200	-1.632400
55	0.857000	-1.629200
56	0.875000	-1.646400
57	0.865200	-1.631600
58	0.880600	-1.648200
59	0.868400	-1.638400
60	0.859400	-1.629600
61	0.877000	-1.646600
62	0.888800	-1.661600
63	0.854800	-1.620800
64	0.858600	-1.631400
65	0.865000	-1.640800
66	0.878200	-1.646800
67	0.871200	-1.637200
68	0.865600	-1.632200
69	0.867200	-1.636600
70	0.884400	-1.654200
71	0.887200	-1.656600
72	0.887600	-1.653400
73	0.867200	-1.640800
74	0.848200	-1.619000
75	0.838800	-1.618000
76	0.838000	-1.622800
77	0.855600	-1.640000
78	0.855600	-1.633800
79	0.844400	-1.626200
80	0.853000	-1.629800
81	0.870600	-1.643400
82	0.868400	-1.643600
83	0.865400	-1.631400
84	0.869800	-1.640200
85	0.854800	-1.632600
86	0.866800	-1.642600
87	0.864800	-1.640400
88	0.862600	-1.636800
89	0.873200	-1.634000
90	0.869600	-1.640600
91	0.869000	-1.634200
92	0.860600	-1.628800
93	0.857600	-1.633600
94	0.873200	-1.642400
95	0.859000	-1.630400
96	0.861400	-1.637600
97	0.873200	-1.650800
98	0.861800	-1.633400
99	0.863600	-1.636600
100	0.880400	-1.646600
101	0.877200	-1.649200
102	0.855000	-1.631200
103	0.853400	-1.630600
104	0.846000	-1.625600
105	0.852800	-1.630800
106	0.852000	-1.631200
107	0.843800	-1.618000
108	0.838800	-1.616200
109	0.864200	-1.638000
110	0.859200	-1.635400
111	0.860200	-1.637000
112	0.854200	-1.630800
113	0.851400	-1.635400
114	0.853200	-1.635200
115	0.850800	-1.615000
116	0.847400	-1.621600
117	0.858600	-1.633200
118	0.867200	-1.636400
119	0.858200	-1.639000
120	0.860600	-1.638800
121	0.875600	-1.644800
122	0.864200	-1.640600
123	0.869600	-1.639400
124	0.868200	-1.640200
125	0.859800	-1.642800
126	0.840600	-1.616600
127	0.865000	-1.640000
128	0.857800	-1.636600
129	0.858800	-1.631600
130	0.864000	-1.640400
131	0.865800	-1.644200
132	0.865800	-1.640200
133	0.877200	-1.655000
134	0.878600	-1.649200
135	0.872000	-1.637000
136	0.886400	-1.650000
137	0.872400	-1.637000
138	0.876600	-1.645600
139	0.871400	-1.636800
140	0.880800	-1.644400
141	0.864200	-1.636000
142	0.862000	-1.629600
143	0.878000	-1.645200
144	0.877400	-1.646200
145	0.865600	-1.630800
146	0.852000	-1.625600
147	0.850000	-1.629400
148	0.860200	-1.641000
149	0.861200	-1.637200
150	0.863400	-1.634800
151	0.871200	-1.647800
152	0.861200	-1.638400
153	0.855800	-1.639600
154	0.864000	-1.639200
155	0.863800	-1.640800
156	0.840800	-1.623800
157	0.853400	-1.626800
158	0.857600	-1.638400
159	0.874000	-1.647000
160	0.854800	-1.621000
161	0.862400	-1.628600
162	0.872800	-1.644000
