#95000
#time	magnetization	energy	
0	0.943800	-1.840000
1	0.954000	-1.850800
2	0.940400	-1.839400
3	0.942800	-1.834400
4	0.954000	-1.850000
5	0.945400	-1.841400
6	0.948000	-1.842600
7	0.948800	-1.846400
8	0.941200	-1.837600
9	0.938400	-1.833200
10	0.930800	-1.831600
11	0.936400	-1.831000
12	0.948200	-1.849800
13	0.948200	-1.844800
14	0.948800	-1.845200
15	0.950000	-1.845800
16	0.952000	-1.848400
17	0.946200	-1.844400
18	0.946000	-1.842800
19	0.948000	-1.845400
20	0.954600	-1.853800
21	0.955000	-1.855000
22	0.945400	-1.845200
23	0.942800	-1.837600
24	0.947000	-1.843200
25	0.951600	-1.846200
26	0.944800	-1.839400
27	0.946600	-1.840600
28	0.942400	-1.839400
29	0.945800	-1.841400
30	0.934200	-1.822400
31	0.944400	-1.844200
32	0.947200	-1.842800
33	0.947800	-1.840600
34	0.937000	-1.832200
35	0.938800	-1.833400
36	0.946200	-1.844200
37	0.939400	-1.836800
38	0.945000	-1.840600
39	0.944600	-1.837400
40	0.943600	-1.840000
41	0.943200	-1.839000
42	0.937200	-1.831200
43	0.948400	-1.844800
44	0.951600	-1.848400
45	0.944800	-1.840600
46	0.943600	-1.838000
47	0.945400	-1.842600
48	0.947000	-1.843000
49	0.953200	-1.853000
50	0.943800	-1.840800
51	0.945000	-1.836800
52	0.945200	-1.843200
53	0.936800	-1.828800
54	0.946000	-1.844200
55	0.948800	-1.846400
56	0.949400	-1.847400
57	0.947600	-1.841600
58	0.952800	-1.849000
59	0.947600	-1.843800
60	0.947400	-1.845400
61	0.944400	-1.843000
62	0.945000	-1.838600
63	0.942800	-1.839600
64	0.940200	-1.834600
65	0.942400	-1.838600
66	0.935200	-1.828800
67	0.933800	-1.830600
68	0.928000	-1.818800
69	0.944200	-1.837400
70	0.943400	-1.838400
71	0.945000	-1.841000
72	0.936800	-1.830400
73	0.944000	-1.835800
74	0.954600	-1.852800
75	0.949600	-1.849600
76	0.945800	-1.838000
77	0.948200	-1.846000
78	0.953400	-1.852600
79	0.945400	-1.840400
80	0.941600	-1.834400
81	0.945600	-1.838800
82	0.945400	-1.841800
83	0.939800	-1.836600
84	0.941400	-1.837800
85	0.944200	-1.840600
86	0.948200	-1.841000
87	0.943400	-1.841000
88	0.947400	-1.843800
89	0.945000	-1.840000
90	0.946000	-1.844400
91	0.953200	-1.850800
92	0.944600	-1.841800
93	0.950600	-1.851200
94	0.945200	-1.839600
95	0.952200	-1.846800
96	0.946000	-1.843800
97	0.949400	-1.846200
98	0.951800	-1.849600
99	0.956000	-1.853200
100	0.949200	-1.844800
101	0.948400	-1.844800
102	0.942400	-1.840800
103	0.944200	-1.838000
104	0.945000	-1.838800
105	0.946600	-1.842800
106	0.939600	-1.834000
107	0.937800	-1.838200
108	0.942200	-1.839800
109	0.938200	-1.836400
110	0.933000	-1.826800
111	0.937000	-1.836600
112	0.942400	-1.842400
113	0.948400	-1.847000
114	0.937600	-1.831400
115	0.937200	-1.832800
116	0.942400	-1.840600
117	0.943600	-1.840400
118	0.951200	-1.847800
119	0.955800	-1.854800
120	0.947200	-1.841200
121	0.945400	-1.841600
122	0.942000	-1.835800
123	0.945800	-1.840800
124	0.944200	-1.841200
125	0.939800	-1.833000
126	0.941000	-1.832400
127	0.948600	-1.844800
128	0.952800	-1.849000
129	0.942000	-1.838400
130	0.937400	-1.833200
131	0.943800	-1.840600
132	0.946000	-1.839200
133	0.946000	-1.841200
134	0.943800	-1.834800
135	0.942200	-1.833000
136	0.939000	-1.832000
137	0.940200	-1.837800
138	0.946800	-1.842600
139	0.944800	-1.835800
140	0.945600	-1.841000
141	0.947400	-1.842200
142	0.950000	-1.843800
143	0.944600	-1.837800
144	0.945000	-1.841600
145	0.944000	-1.841400
146	0.941000	-1.835600
147	0.946600	-1.841600
148	0.949400	-1.846400
149	0.955000	-1.849400
150	0.938400	-1.832800
151	0.938400	-1.831800
152	0.942400	-1.837800
153	0.947000	-1.843000
154	0.948200	-1.843000
155	0.938000	-1.832000
156	0.940600	-1.830600
157	0.936000	-1.830000
158	0.945200	-1.837800
159	0.948600	-1.841000
160	0.949400	-1.845200
161	0.949200	-1.846400
162	0.951400	-1.852600
163	0.941200	-1.836200
164	0.942200	-1.840800
165	0.939600	-1.837600
166	0.948200	-1.845200
167	0.942800	-1.833800
168	0.941000	-1.837800
169	0.932800	-1.830800
170	0.932600	-1.830200
171	0.934400	-1.827400
172	0.941200	-1.833800
173	0.939800	-1.833200
174	0.942000	-1.836400
175	0.935400	-1.827000
176	0.946600	-1.842600
177	0.940800	-1.834000
178	0.938800	-1.834600
179	0.949200	-1.846600
180	0.945000	-1.841800
181	0.936800	-1.829600
182	0.940800	-1.838800
183	0.939000	-1.836600
184	0.937000	-1.832600
185	0.945400	-1.848200
186	0.936000	-1.835400
187	0.944000	-1.841600
188	0.951000	-1.851600
189	0.943600	-1.837200
190	0.944400	-1.845200
191	0.944800	-1.843200
192	0.945200	-1.840800
193	0.950800	-1.844200
194	0.941200	-1.835200
195	0.939000	-1.832000
196	0.937400	-1.834000
197	0.942000	-1.839800
198	0.941800	-1.837600
199	0.946000	-1.837200
200	0.944000	-1.837000
201	0.944000	-1.841200
202	0.948000	-1.852000
203	0.948000	-1.849800
204	0.941600	-1.839200
205	0.946600	-1.839200
206	0.948000	-1.843800
207	0.950600	-1.844800
208	0.943800	-1.835000
209	0.949000	-1.844600
210	0.959000	-1.860200
211	0.950200	-1.846800
212	0.957200	-1.856000
213	0.944000	-1.842600
214	0.935000	-1.828200
215	0.940400	-1.841000
216	0.941000	-1.844600
217	0.936200	-1.831200
218	0.933200	-1.828200
219	0.941200	-1.836600
220	0.949200	-1.844800
221	0.945000	-1.837200
222	0.946800	-1.840600
223	0.948000	-1.843200
224	0.945200	-1.842800
225	0.941200	-1.838200
226	0.949000	-1.848800
227	0.950600	-1.844800
228	0.952400	-1.851400
229	0.945800	-1.842600
230	0.944600	-1.841600
231	0.943200	-1.841800
232	0.948200	-1.844000
233	0.939200	-1.835200
234	0.938200	-1.832200
235	0.941800	-1.842400
236	0.943200	-1.838400
237	0.940800	-1.833600
238	0.940200	-1.835400
239	0.930600	-1.826800
240	0.940600	-1.835600
241	0.943000	-1.837400
242	0.942600	-1.839400
243	0.947400	-1.844600
244	0.945600	-1.840400
245	0.943800	-1.836400
246	0.947200	-1.842400
247	0.943600	-1.834600
248	0.941400	-1.836200
249	0.951400	-1.846000
250	0.956800	-1.853400
251	0.946600	-1.845200
