1.134590	0.998004	0.000130
1.361510	0.992857	0.000145
1.474970	0.987934	0.000162
1.588430	0.980491	0.000189
1.645160	0.975632	0.000208
1.701890	0.969637	0.000227
1.758620	0.963390	0.000246
1.815350	0.954574	0.000289
1.872080	0.943877	0.000333
1.928810	0.931912	0.000385
1.985540	0.917493	0.000449
2.042270	0.895453	0.000576
2.053610	0.890971	0.000636
2.064960	0.887885	0.000622
2.076300	0.882683	0.000653
2.087650	0.873235	0.000803
2.099000	0.871301	0.000710
2.110340	0.866798	0.000732
2.121690	0.858709	0.000811
2.133030	0.844338	0.000958
2.144380	0.838366	0.001020
2.155730	0.832471	0.000970
2.167070	0.819071	0.001345
2.178420	0.816198	0.001131
2.189760	0.800411	0.001388
2.201110	0.783531	0.001575
2.212460	0.776122	0.001593
2.223800	0.754007	0.001777
2.235150	0.752586	0.001675
2.246490	0.729519	0.001860
2.257840	0.709251	0.002096
2.269180	0.711874	0.001863
2.280530	0.651895	0.002344
2.291880	0.618494	0.002528
2.303220	0.626868	0.002410
2.314570	0.618009	0.002411
2.325910	0.582438	0.002593
2.337260	0.604287	0.002245
2.348610	0.550311	0.002548
2.359950	0.515145	0.002652
2.371300	0.522699	0.002487
2.393990	0.481451	0.002520
2.405340	0.452133	0.002529
2.416680	0.421095	0.002550
2.428030	0.413432	0.002533
2.439370	0.392203	0.002437
2.450720	0.376050	0.002418
2.462070	0.354306	0.002386
2.473410	0.340863	0.002348
2.484760	0.336356	0.002256
2.496100	0.319163	0.002202
2.507450	0.314528	0.002290
2.518800	0.295434	0.002174
2.530140	0.284409	0.002103
2.541490	0.275612	0.002038
2.552830	0.289551	0.002093
2.564180	0.279720	0.001996
2.575520	0.258338	0.001904
2.586870	0.257376	0.001910
2.598220	0.250279	0.001921
2.609560	0.238690	0.001877
2.620910	0.231001	0.001792
2.632250	0.225729	0.001797
2.643600	0.214726	0.001667
2.654950	0.213012	0.001720
2.666290	0.207700	0.001605
2.677640	0.206986	0.001658
2.688980	0.203224	0.001637
2.700330	0.203949	0.001643
2.711680	0.199053	0.001579
2.723020	0.192861	0.001537
2.734370	0.186754	0.001508
2.745710	0.181548	0.001470
2.757060	0.183182	0.001475
2.768410	0.172631	0.001400
2.779750	0.175006	0.001431
2.791100	0.167744	0.001395
2.802440	0.170741	0.001400
2.813790	0.170323	0.001397
2.825140	0.162239	0.001342
2.836480	0.167735	0.001331
2.847830	0.160577	0.001312
2.859170	0.158829	0.001286
2.870520	0.158824	0.001288
2.881860	0.161024	0.001309
2.893210	0.151150	0.001258
2.904560	0.145617	0.001224
2.915900	0.147319	0.001197
2.927250	0.144959	0.001195
2.938590	0.145706	0.001183
2.949940	0.143023	0.001164
2.961290	0.140849	0.001172
2.972630	0.137126	0.001145
2.983980	0.140483	0.001165
2.995320	0.137503	0.001133
3.006670	0.136322	0.001118
3.018020	0.136120	0.001146
3.029360	0.132901	0.001103
3.040710	0.133244	0.001102
3.052050	0.126844	0.001059
3.063400	0.132113	0.001094
3.176860	0.118661	0.000967
3.403780	0.103666	0.000864
3.630700	0.091718	0.000769
3.857610	0.087562	0.000730
3.971070	0.084322	0.000709
4.084530	0.080812	0.000682
