#35485
#time	magnetization	energy	
0	0.795000	-1.580000
1	0.723750	-1.553750
2	0.781250	-1.562500
3	0.820000	-1.578750
4	0.721250	-1.543750
5	0.682500	-1.520000
6	0.706250	-1.540000
7	0.740000	-1.567500
8	0.746250	-1.557500
9	0.747500	-1.528750
10	0.791250	-1.571250
11	0.868750	-1.608750
12	0.851250	-1.608750
13	0.738750	-1.570000
14	0.578750	-1.476250
15	0.556250	-1.470000
16	0.678750	-1.505000
17	0.716250	-1.527500
18	0.672500	-1.516250
19	0.726250	-1.528750
20	0.740000	-1.540000
21	0.823750	-1.590000
22	0.836250	-1.593750
23	0.801250	-1.576250
24	0.728750	-1.548750
25	0.835000	-1.612500
26	0.802500	-1.561250
27	0.870000	-1.642500
28	0.797500	-1.578750
29	0.731250	-1.537500
30	0.731250	-1.556250
31	0.758750	-1.530000
32	0.783750	-1.553750
33	0.847500	-1.616250
34	0.780000	-1.533750
35	0.828750	-1.585000
36	0.818750	-1.583750
37	0.823750	-1.583750
38	0.846250	-1.596250
39	0.765000	-1.522500
40	0.742500	-1.562500
41	0.695000	-1.548750
42	0.711250	-1.550000
43	0.823750	-1.607500
44	0.818750	-1.583750
45	0.863750	-1.601250
46	0.788750	-1.568750
47	0.791250	-1.558750
48	0.703750	-1.531250
49	0.762500	-1.548750
50	0.846250	-1.607500
51	0.845000	-1.591250
52	0.893750	-1.635000
53	0.825000	-1.567500
54	0.836250	-1.602500
55	0.892500	-1.636250
56	0.832500	-1.595000
57	0.863750	-1.603750
58	0.751250	-1.546250
59	0.793750	-1.577500
60	0.821250	-1.568750
61	0.837500	-1.603750
62	0.830000	-1.571250
63	0.841250	-1.592500
64	0.823750	-1.578750
65	0.797500	-1.587500
66	0.835000	-1.620000
67	0.857500	-1.598750
68	0.885000	-1.628750
69	0.800000	-1.563750
70	0.838750	-1.578750
71	0.722500	-1.531250
72	0.752500	-1.545000
73	0.851250	-1.596250
74	0.871250	-1.610000
75	0.815000	-1.580000
76	0.837500	-1.617500
77	0.766250	-1.551250
78	0.848750	-1.595000
79	0.848750	-1.626250
80	0.856250	-1.605000
81	0.831250	-1.573750
82	0.792500	-1.568750
83	0.840000	-1.603750
84	0.845000	-1.596250
85	0.843750	-1.590000
86	0.736250	-1.545000
87	0.813750	-1.582500
88	0.806250	-1.576250
89	0.895000	-1.660000
90	0.851250	-1.592500
91	0.848750	-1.618750
92	0.855000	-1.607500
93	0.851250	-1.605000
94	0.806250	-1.576250
95	0.775000	-1.565000
96	0.701250	-1.506250
97	0.631250	-1.500000
98	0.746250	-1.591250
99	0.743750	-1.543750
100	0.823750	-1.585000
101	0.886250	-1.631250
102	0.792500	-1.583750
103	0.801250	-1.575000
104	0.850000	-1.633750
105	0.802500	-1.580000
106	0.733750	-1.563750
107	0.735000	-1.560000
108	0.738750	-1.536250
109	0.828750	-1.610000
110	0.737500	-1.535000
111	0.811250	-1.577500
112	0.730000	-1.551250
113	0.706250	-1.527500
114	0.802500	-1.552500
115	0.826250	-1.586250
116	0.841250	-1.623750
117	0.813750	-1.567500
118	0.810000	-1.566250
119	0.766250	-1.541250
120	0.753750	-1.556250
121	0.785000	-1.573750
122	0.746250	-1.545000
123	0.753750	-1.541250
124	0.761250	-1.595000
125	0.751250	-1.548750
126	0.675000	-1.516250
127	0.727500	-1.586250
128	0.740000	-1.546250
129	0.763750	-1.546250
130	0.831250	-1.566250
131	0.798750	-1.570000
132	0.892500	-1.632500
133	0.813750	-1.618750
134	0.740000	-1.568750
135	0.810000	-1.567500
136	0.771250	-1.601250
137	0.815000	-1.566250
138	0.822500	-1.572500
139	0.822500	-1.593750
140	0.856250	-1.623750
141	0.843750	-1.582500
142	0.783750	-1.577500
143	0.770000	-1.528750
144	0.777500	-1.576250
145	0.717500	-1.540000
146	0.776250	-1.566250
147	0.785000	-1.532500
148	0.813750	-1.590000
149	0.770000	-1.547500
150	0.732500	-1.527500
151	0.786250	-1.552500
152	0.866250	-1.632500
153	0.876250	-1.618750
154	0.815000	-1.568750
155	0.773750	-1.551250
156	0.710000	-1.507500
157	0.823750	-1.587500
