#56900
#time	magnetization	energy	
0	0.037812	-0.802813
1	0.008125	-0.813750
2	0.027187	-0.821250
3	0.006250	-0.791562
4	0.057813	-0.799687
5	0.024063	-0.825313
6	0.027813	-0.814688
7	-0.002812	-0.826562
8	-0.094687	-0.824063
9	-0.023438	-0.808438
10	0.049375	-0.828750
11	-0.001563	-0.816250
12	-0.046875	-0.794687
13	-0.016250	-0.813438
14	0.007188	-0.829688
15	-0.007812	-0.810312
16	0.045937	-0.804375
17	-0.000625	-0.812813
18	-0.092813	-0.812187
19	-0.142813	-0.790000
20	-0.096875	-0.800000
21	-0.084375	-0.817500
22	0.024688	-0.835938
23	0.032188	-0.823125
24	0.023438	-0.822812
25	0.040625	-0.812187
26	0.053750	-0.798125
27	-0.021250	-0.805625
28	0.061562	-0.813125
29	0.040625	-0.776250
30	-0.042500	-0.797813
31	-0.000937	-0.801875
32	-0.037187	-0.817187
33	-0.051250	-0.795625
34	-0.094687	-0.805000
35	-0.015000	-0.796562
36	-0.021562	-0.829063
37	-0.057500	-0.810625
38	-0.109687	-0.802813
39	0.014375	-0.809375
40	-0.022187	-0.810937
41	0.016875	-0.816562
42	0.012188	-0.785625
43	0.073750	-0.823125
44	0.071563	-0.844375
45	0.019375	-0.827812
46	0.006875	-0.809063
47	-0.038750	-0.802188
48	-0.024063	-0.796875
49	-0.046250	-0.805000
50	-0.072813	-0.806875
51	-0.026250	-0.811250
52	-0.003438	-0.816875
53	0.016875	-0.808125
54	0.028750	-0.814688
55	0.031250	-0.825937
56	0.016563	-0.807187
57	-0.020938	-0.828750
58	-0.049063	-0.820312
59	-0.002812	-0.825625
60	-0.026875	-0.801875
61	0.020938	-0.816250
62	0.009375	-0.799375
63	0.055000	-0.802813
64	-0.017812	-0.797500
65	0.011875	-0.827187
66	0.014375	-0.835313
67	0.046562	-0.811250
68	0.000000	-0.814375
69	0.004063	-0.800937
70	-0.018437	-0.806250
71	0.035000	-0.794687
72	0.032188	-0.811250
73	0.050000	-0.819375
74	0.018125	-0.800625
75	-0.007812	-0.800937
76	0.039688	-0.831250
77	0.009687	-0.805312
78	0.021875	-0.834063
79	-0.017188	-0.800000
80	0.013750	-0.805000
81	0.040000	-0.799375
82	0.024063	-0.810000
83	-0.000625	-0.809063
84	-0.035000	-0.803125
85	0.003125	-0.811562
86	-0.028125	-0.815937
87	-0.031875	-0.795312
88	0.018750	-0.833750
89	0.016875	-0.816562
90	0.042500	-0.822187
91	0.047500	-0.821562
92	0.054688	-0.806562
93	-0.023750	-0.815312
94	-0.054062	-0.801875
95	-0.015938	-0.826875
96	-0.025625	-0.816250
97	-0.001875	-0.825313
98	-0.004687	-0.814063
99	-0.027187	-0.805625
100	-0.018437	-0.808750
101	0.027813	-0.800937
102	-0.016563	-0.800937
103	0.015625	-0.796250
104	0.037812	-0.819375
105	0.002812	-0.815000
106	-0.010000	-0.805000
107	-0.011250	-0.813750
108	-0.009687	-0.812813
109	-0.023750	-0.807187
110	-0.072813	-0.819375
111	0.003750	-0.803750
112	-0.013750	-0.803438
113	0.000625	-0.792813
114	-0.110625	-0.796875
