#46500
#time	magnetization	energy	
0	-0.003125	-0.935312
1	0.008125	-0.947500
2	0.057188	-0.955313
3	0.074375	-0.940000
4	0.016875	-0.918750
5	0.005938	-0.932813
6	-0.018125	-0.937813
7	-0.011562	-0.981250
8	0.000313	-0.946250
9	0.063750	-0.955625
10	0.011250	-0.962187
11	-0.003750	-0.936562
12	0.005313	-0.951875
13	-0.025000	-0.948438
14	0.015625	-0.951562
15	0.021875	-0.950000
16	-0.005000	-0.962187
17	-0.007812	-0.939063
18	-0.013750	-0.946250
19	-0.052187	-0.968750
20	-0.045625	-0.995938
21	-0.005938	-0.963125
22	-0.061875	-0.938750
23	-0.020938	-0.937187
24	0.092813	-0.938438
25	0.070312	-0.942500
26	-0.008438	-0.935000
27	0.007188	-0.952500
28	0.033438	-0.955937
29	0.070625	-0.968125
30	0.028438	-0.945625
31	-0.071250	-0.943125
32	0.050313	-0.950937
33	0.041563	-0.975625
34	0.053437	-0.968437
35	0.067187	-0.954688
36	0.041875	-0.966562
37	0.050313	-0.964375
38	0.020313	-0.950625
39	0.015000	-0.940312
40	0.030312	-0.948438
41	0.021875	-0.928438
42	0.041875	-0.932813
43	0.027187	-0.974375
44	-0.011250	-0.957187
45	0.028750	-0.932187
46	-0.019688	-0.929688
47	0.030937	-0.941875
48	0.080000	-0.955313
49	0.075625	-0.958125
50	0.050313	-0.946250
51	-0.007188	-0.936250
52	0.001250	-0.949375
53	-0.022500	-0.951562
54	-0.030625	-0.945937
55	-0.030625	-0.949688
56	-0.084687	-0.946562
57	-0.107188	-0.945000
58	-0.089063	-0.962812
59	-0.060937	-0.920000
60	-0.061875	-0.949063
61	-0.040000	-0.946250
62	-0.095937	-0.965625
63	-0.080000	-0.931875
64	-0.011562	-0.944688
65	-0.036250	-0.951250
66	-0.015000	-0.956875
67	-0.072500	-0.957812
68	-0.034688	-0.939375
69	-0.060937	-0.955625
70	-0.049375	-0.945000
71	-0.036562	-0.959375
72	-0.070938	-0.978437
73	-0.057188	-0.946875
74	0.030625	-0.954375
75	0.077813	-0.950313
76	0.044375	-0.924063
77	0.064687	-0.940312
78	0.107188	-0.963437
79	0.063437	-0.945937
80	0.040000	-0.953125
81	-0.028125	-0.952500
82	-0.036875	-0.948125
83	-0.095937	-0.940937
84	-0.041250	-0.945312
85	-0.048438	-0.970938
86	0.048438	-0.971875
87	0.045312	-0.945000
88	0.011875	-0.955937
89	0.000313	-0.953125
90	-0.001250	-0.968125
91	0.048750	-0.944375
92	0.069062	-0.949063
93	0.019375	-0.974063
94	0.051875	-0.950937
95	0.029063	-0.940000
96	0.032188	-0.939688
97	0.055625	-0.959375
98	0.011562	-0.955625
99	0.033750	-0.934688
100	-0.020000	-0.944063
101	-0.023750	-0.934688
102	0.023125	-0.937187
103	-0.008750	-0.943125
104	0.016563	-0.952812
105	0.000313	-0.975938
106	-0.017188	-0.965313
107	0.069375	-0.962812
108	0.090938	-0.938125
109	0.018750	-0.950000
110	0.018750	-0.975000
111	-0.007812	-0.948750
112	0.002500	-0.933750
113	-0.027500	-0.915937
114	-0.049063	-0.968750
115	-0.027813	-0.922500
116	-0.005625	-0.945625
117	0.001875	-0.965938
118	0.014375	-0.931250
119	0.010000	-0.967187
120	0.044375	-0.921250
121	-0.001875	-0.933438
122	0.041875	-0.934063
123	0.060000	-0.954375
124	-0.009375	-0.940625
125	0.024063	-0.942813
126	-0.040313	-0.954688
127	-0.026562	-0.933438
128	-0.048438	-0.955937
129	-0.104375	-0.931562
130	-0.067812	-0.965000
131	-0.034063	-0.941250
132	-0.022812	-0.959063
133	0.015625	-0.951562
134	-0.011875	-0.948750
135	-0.035312	-0.967187
136	0.014375	-0.952187
137	0.024688	-0.948750
138	0.035000	-0.930000
139	-0.001563	-0.948438
140	0.029687	-0.945937
141	0.011875	-0.966875
142	0.014687	-0.970000
143	-0.015312	-0.939375
144	0.013125	-0.967500
145	0.013750	-0.942187
146	0.028438	-0.950937
147	0.014687	-0.949063
148	0.003125	-0.971562
149	-0.050937	-0.952187
150	-0.089375	-0.962812
151	-0.070000	-0.975000
152	-0.085312	-0.957812
153	-0.023125	-0.955937
154	-0.066250	-0.965938
155	-0.036250	-0.959063
156	0.029063	-0.950625
157	0.110625	-0.943438
158	0.081875	-0.959063
159	0.081875	-0.968437
160	0.033750	-0.943438
161	0.000313	-0.962187
162	-0.026250	-0.947500
163	0.009062	-0.945312
164	-0.022187	-0.937813
165	0.020625	-0.951875
166	0.060937	-0.954063
167	0.059062	-0.940625
168	0.030312	-0.930312
