#60900
#time	magnetization	energy	
0	0.953750	-1.889063
1	0.964688	-1.894062
2	0.960625	-1.889375
3	0.960938	-1.890000
4	0.962187	-1.890937
5	0.968437	-1.901875
6	0.950937	-1.881875
7	0.965000	-1.901250
8	0.960000	-1.887188
9	0.971875	-1.901250
10	0.964688	-1.891250
11	0.970000	-1.902813
12	0.965625	-1.898125
13	0.952187	-1.880000
14	0.965625	-1.895312
15	0.964688	-1.894062
16	0.952812	-1.880313
17	0.962812	-1.891250
18	0.964688	-1.896562
19	0.963437	-1.892813
20	0.956250	-1.885625
21	0.963125	-1.893125
22	0.967500	-1.897500
23	0.961562	-1.887500
24	0.956562	-1.884688
25	0.958438	-1.886875
26	0.963750	-1.894688
27	0.962812	-1.890625
28	0.957500	-1.882187
29	0.961875	-1.893438
30	0.959688	-1.887812
31	0.963750	-1.892500
32	0.960313	-1.890000
33	0.950937	-1.873750
34	0.956875	-1.885312
35	0.951562	-1.879063
36	0.962187	-1.892187
37	0.960625	-1.889063
38	0.955625	-1.885312
39	0.966562	-1.897500
40	0.964688	-1.894375
41	0.957187	-1.885625
42	0.974063	-1.907812
43	0.964063	-1.892500
44	0.958750	-1.887188
45	0.964063	-1.893750
46	0.959063	-1.889063
47	0.964063	-1.894688
48	0.965313	-1.900000
49	0.957500	-1.885000
50	0.959375	-1.886875
51	0.967812	-1.895625
52	0.959688	-1.887188
53	0.964688	-1.895625
54	0.965000	-1.893750
55	0.957500	-1.885000
56	0.966562	-1.895000
57	0.960938	-1.887812
58	0.971250	-1.903125
59	0.966250	-1.895000
60	0.965625	-1.897812
61	0.960313	-1.888125
62	0.964375	-1.890937
63	0.958438	-1.885625
64	0.955000	-1.880937
65	0.963125	-1.890313
66	0.955313	-1.876562
67	0.961562	-1.889063
68	0.966562	-1.898125
69	0.966562	-1.898438
70	0.948750	-1.874375
71	0.956875	-1.887500
72	0.966250	-1.896875
73	0.970625	-1.901563
74	0.970938	-1.902813
75	0.961250	-1.892187
76	0.958125	-1.886562
77	0.959375	-1.886875
78	0.965000	-1.895312
79	0.955625	-1.878750
80	0.962812	-1.893750
81	0.964688	-1.893438
82	0.955313	-1.879375
83	0.957812	-1.884375
84	0.965625	-1.895625
85	0.955313	-1.888125
86	0.962500	-1.890937
87	0.968437	-1.903750
