#56900
#time	magnetization	energy	
0	0.780312	-1.606562
1	0.841875	-1.634688
2	0.866563	-1.667188
3	0.866250	-1.646875
4	0.834063	-1.610000
5	0.839688	-1.624375
6	0.869687	-1.658438
7	0.849375	-1.641563
8	0.820937	-1.617500
9	0.830000	-1.629687
10	0.842812	-1.637500
11	0.856250	-1.641250
12	0.871250	-1.649375
13	0.860313	-1.647812
14	0.826250	-1.617188
15	0.823125	-1.619687
16	0.873437	-1.662500
17	0.844375	-1.636250
18	0.828750	-1.634062
19	0.796875	-1.607187
20	0.832500	-1.648438
21	0.819688	-1.627500
22	0.812813	-1.619375
23	0.831562	-1.629063
24	0.799063	-1.615312
25	0.792500	-1.618125
26	0.795625	-1.604688
27	0.808438	-1.617813
28	0.784375	-1.599375
29	0.800312	-1.617813
30	0.790937	-1.613125
31	0.819375	-1.622500
32	0.793125	-1.600625
33	0.814375	-1.620937
34	0.808750	-1.622187
35	0.803750	-1.620000
36	0.815000	-1.627813
37	0.822500	-1.634688
38	0.795937	-1.604375
39	0.824375	-1.616250
40	0.838125	-1.626562
41	0.860938	-1.650000
42	0.826875	-1.621875
43	0.861563	-1.650000
44	0.856563	-1.637812
45	0.856875	-1.637188
46	0.857812	-1.644062
47	0.824375	-1.621875
48	0.825313	-1.608125
49	0.831562	-1.637188
50	0.821562	-1.617500
51	0.805000	-1.604688
52	0.818750	-1.628750
53	0.821250	-1.617500
54	0.840625	-1.624688
55	0.848437	-1.634688
56	0.860000	-1.628750
57	0.879687	-1.658750
58	0.828438	-1.611250
59	0.837812	-1.621250
60	0.839688	-1.637812
61	0.818750	-1.628437
62	0.798125	-1.607500
63	0.815937	-1.614062
64	0.814063	-1.619063
65	0.828438	-1.629063
66	0.827812	-1.622812
67	0.807500	-1.617500
68	0.781875	-1.596250
69	0.816562	-1.625938
70	0.831250	-1.631875
71	0.833750	-1.632500
72	0.845938	-1.633125
73	0.821250	-1.619063
74	0.837187	-1.630625
75	0.795937	-1.599063
76	0.799375	-1.615625
77	0.804063	-1.609063
78	0.813750	-1.610313
79	0.801562	-1.617500
80	0.800312	-1.613438
81	0.819063	-1.632812
82	0.842187	-1.631563
83	0.828750	-1.621250
84	0.832187	-1.624375
85	0.837500	-1.619687
86	0.846875	-1.635000
87	0.836875	-1.633125
88	0.825313	-1.615312
89	0.854062	-1.640625
90	0.846250	-1.632500
91	0.825625	-1.623750
92	0.843437	-1.632500
93	0.825625	-1.620313
94	0.829688	-1.625938
95	0.816875	-1.618125
96	0.825937	-1.634375
97	0.801250	-1.612188
98	0.809375	-1.619687
99	0.792500	-1.605000
100	0.850000	-1.639375
101	0.830313	-1.637500
102	0.829063	-1.626250
103	0.811250	-1.613125
104	0.803750	-1.613125
105	0.808750	-1.604688
106	0.803438	-1.621875
107	0.808750	-1.619375
108	0.793438	-1.608437
109	0.808438	-1.613438
110	0.817500	-1.626875
111	0.817813	-1.613438
112	0.836562	-1.623438
113	0.863125	-1.647500
114	0.837187	-1.635625
115	0.818125	-1.606562
116	0.852187	-1.637188
117	0.837500	-1.625625
118	0.870938	-1.659375
119	0.853437	-1.635938
120	0.847187	-1.640625
121	0.834063	-1.626875
122	0.816875	-1.620313
123	0.822187	-1.630313
124	0.830625	-1.627188
125	0.865625	-1.644688
126	0.867812	-1.662813
127	0.865000	-1.641875
128	0.869062	-1.663437
129	0.844375	-1.627813
130	0.814688	-1.618125
131	0.824375	-1.629063
132	0.824688	-1.626562
133	0.817500	-1.625000
134	0.820625	-1.629375
135	0.840000	-1.641875
136	0.825937	-1.627500
137	0.820312	-1.619375
138	0.823750	-1.606562
139	0.836875	-1.641250
140	0.786250	-1.607187
141	0.823438	-1.624375
142	0.834688	-1.635938
143	0.843750	-1.636250
144	0.838125	-1.631250
145	0.835625	-1.625625
146	0.825313	-1.630625
147	0.831875	-1.632500
148	0.825000	-1.626250
149	0.840000	-1.637500
150	0.869687	-1.657812
151	0.846875	-1.647500
152	0.822812	-1.631250
153	0.830000	-1.629375
154	0.837500	-1.631250
155	0.838437	-1.636875
156	0.840313	-1.629687
157	0.832500	-1.622500
158	0.863125	-1.646562
159	0.816562	-1.621250
160	0.841250	-1.635625
161	0.825000	-1.632500
162	0.821250	-1.631563
163	0.852812	-1.640625
164	0.855000	-1.638125
165	0.828438	-1.630625
166	0.837812	-1.640000
167	0.835938	-1.642813
168	0.809375	-1.605625
169	0.834688	-1.634375
170	0.832812	-1.632187
171	0.819063	-1.630313
172	0.834688	-1.634688
173	0.804375	-1.606250
174	0.818125	-1.637812
175	0.798125	-1.613438
176	0.795000	-1.616562
177	0.808438	-1.641250
178	0.798750	-1.630937
179	0.797188	-1.640313
180	0.787813	-1.626875
181	0.774375	-1.594375
182	0.770312	-1.618437
183	0.740313	-1.601562
184	0.734375	-1.605625
185	0.750313	-1.610313
186	0.751875	-1.616875
187	0.767188	-1.635000
188	0.758750	-1.630313
189	0.751563	-1.626562
190	0.748750	-1.610313
191	0.735938	-1.607187
192	0.737187	-1.639063
193	0.733437	-1.611875
194	0.725000	-1.613438
195	0.734688	-1.605000
196	0.684688	-1.594062
197	0.721250	-1.605938
198	0.738437	-1.636562
199	0.735938	-1.617188
200	0.731563	-1.609063
201	0.665312	-1.608125
202	0.663750	-1.570312
203	0.691875	-1.600937
204	0.704375	-1.615312
205	0.681250	-1.596563
206	0.671562	-1.602812
207	0.705937	-1.617813
208	0.690625	-1.603438
209	0.724375	-1.626250
210	0.706875	-1.594062
211	0.731563	-1.609063
212	0.700625	-1.590625
213	0.705313	-1.567500
214	0.752188	-1.600313
215	0.764687	-1.609687
216	0.755625	-1.584688
217	0.774062	-1.600000
218	0.780625	-1.615625
219	0.779687	-1.607500
