#56900
#time	magnetization	energy	
0	0.093750	-0.992812
1	0.031250	-0.991250
2	-0.002500	-1.001875
3	0.059687	-0.999375
4	-0.026562	-0.985313
5	0.010313	-0.944688
6	0.017500	-0.982187
7	0.005000	-1.003125
8	-0.002500	-1.002188
9	0.048438	-0.990938
10	-0.018750	-1.003750
11	0.001875	-0.996875
12	-0.069375	-0.996250
13	-0.076250	-0.976250
14	-0.048438	-0.997812
15	-0.112812	-0.994062
16	-0.161562	-1.012500
17	-0.132188	-1.012188
18	-0.160312	-0.997812
19	-0.041563	-0.979688
20	-0.085312	-0.971250
21	-0.065312	-0.992500
22	-0.076875	-1.005000
23	-0.125938	-0.990000
24	-0.119688	-0.990313
25	-0.143125	-1.020938
26	-0.145000	-0.980938
27	-0.114375	-0.968437
28	-0.070938	-0.987500
29	-0.024375	-0.993125
30	-0.032188	-1.001250
31	-0.007500	-0.995000
32	-0.009687	-0.976875
33	0.015625	-0.992188
34	0.043437	-0.998125
35	-0.018125	-0.983125
36	0.039375	-0.985625
37	-0.033438	-0.996563
38	0.009062	-1.002500
39	0.022187	-0.972812
40	0.037812	-0.990938
41	-0.005313	-1.014063
42	-0.019688	-0.991250
43	-0.028125	-1.022188
44	0.000937	-0.992500
45	-0.063750	-0.985625
46	-0.073438	-1.019688
47	-0.055000	-0.996563
48	0.020313	-0.971250
49	0.002188	-1.001250
50	-0.029375	-0.987812
51	-0.000625	-0.997812
52	0.027187	-1.000625
53	0.020938	-1.001875
54	-0.031875	-0.988125
55	-0.044375	-0.989062
56	-0.019375	-0.993750
57	-0.014687	-1.003125
58	0.051562	-0.999687
59	0.034688	-1.000938
60	0.021875	-0.978437
61	0.006875	-1.016250
62	0.064062	-1.006250
63	0.060625	-1.000625
64	0.005000	-1.005000
65	-0.030000	-0.989688
66	-0.043125	-0.999062
67	-0.064062	-1.003125
68	-0.027500	-0.977187
69	-0.015625	-1.002813
70	0.042813	-0.969688
71	0.054688	-0.994687
72	0.051250	-0.984688
73	0.084687	-0.980000
74	0.032188	-0.965625
75	0.031563	-0.994062
76	-0.017812	-0.998125
77	-0.073125	-0.983125
78	-0.123125	-1.017813
79	-0.072813	-0.985938
80	-0.009062	-1.000000
81	0.022187	-1.020938
82	-0.049063	-0.992500
83	-0.022500	-0.996563
84	-0.030937	-0.986875
85	-0.022500	-0.982500
86	-0.042188	-0.999062
87	-0.050937	-0.998125
88	-0.077188	-0.962187
89	-0.055625	-0.970625
90	0.014687	-0.981563
91	-0.005938	-1.004687
92	-0.030312	-0.979688
93	-0.072500	-0.993125
94	-0.132188	-0.971250
95	-0.083437	-0.979375
96	-0.056250	-1.002188
97	-0.040000	-1.030312
98	-0.000313	-1.004687
99	0.057813	-0.992812
100	0.076875	-0.985625
101	0.048125	-0.979688
102	0.064062	-0.997188
103	-0.023438	-1.004063
104	0.003125	-0.986563
105	0.018437	-0.984375
106	-0.026875	-1.000000
107	-0.002188	-1.014687
108	-0.020625	-0.999687
109	-0.040313	-1.005937
110	-0.065312	-0.992812
111	-0.033125	-1.004687
112	-0.036250	-0.992500
113	-0.034688	-1.003437
114	0.017500	-0.985313
115	-0.095937	-1.016875
116	-0.055313	-1.014687
117	-0.005000	-0.979688
118	0.051562	-1.008750
119	-0.034063	-0.974688
120	0.008125	-0.983437
121	-0.097187	-0.980313
122	-0.062812	-0.987187
123	-0.032500	-0.981250
124	-0.009062	-0.982187
125	-0.003438	-1.002813
126	-0.060937	-1.009375
127	-0.042188	-1.000312
128	-0.047188	-0.979062
129	-0.054375	-0.990938
130	-0.065625	-1.000000
131	-0.095625	-1.006250
132	-0.067500	-0.996563
133	-0.063125	-0.983437
134	-0.070312	-1.009375
135	-0.010313	-1.019688
136	0.024063	-1.002188
137	0.039688	-0.997812
138	0.031250	-0.997188
139	0.008750	-1.006875
140	0.005313	-1.000000
141	-0.017500	-1.001250
142	-0.005313	-1.010938
143	0.007500	-1.013125
144	-0.018750	-0.984375
145	-0.014687	-1.013750
146	-0.004687	-1.008438
147	0.006875	-0.957187
148	0.009687	-0.982187
149	0.079375	-0.978750
150	0.070938	-1.005937
151	0.085938	-0.984688
152	0.097187	-0.971562
153	0.025937	-1.005313
154	-0.008125	-0.982187
155	-0.028750	-1.006250
156	-0.041875	-0.987812
157	-0.063437	-0.990938
158	-0.077813	-0.983125
159	-0.018750	-0.991250
160	-0.027500	-0.963437
161	-0.017188	-0.976250
162	-0.045312	-0.991563
163	0.001875	-1.008750
164	0.021250	-0.998437
165	0.013125	-0.979062
166	0.042500	-0.971562
167	0.047813	-0.978125
168	0.114687	-1.013750
169	0.079062	-1.000625
170	0.053750	-0.980313
171	0.065000	-0.984062
172	0.077188	-0.990938
173	0.078125	-0.956250
174	0.018437	-0.977500
175	0.045312	-0.978125
176	0.105313	-1.003437
177	0.103438	-0.979688
178	0.082500	-1.013437
179	0.077813	-0.980000
180	0.121875	-1.007500
181	0.075313	-0.977187
182	0.051250	-0.991250
183	0.076875	-1.001250
184	0.097812	-0.984062
185	0.148750	-0.985000
186	0.166563	-1.015000
187	0.108438	-0.993437
188	0.117813	-0.992188
