#60100
#time	magnetization	energy	
0	0.075000	-1.281250
1	0.086563	-1.311562
2	0.051875	-1.315937
3	0.078125	-1.292188
4	0.074688	-1.312500
5	0.068437	-1.283438
6	0.095000	-1.317187
7	0.072813	-1.315000
8	0.085625	-1.327500
9	0.100625	-1.317187
10	0.081250	-1.312812
11	0.155625	-1.281562
12	0.165937	-1.288750
13	0.183750	-1.267187
14	0.129688	-1.256563
15	0.098750	-1.278750
16	0.091875	-1.298750
17	0.031250	-1.289375
18	0.066250	-1.287813
19	0.057188	-1.284375
20	0.079062	-1.288125
21	0.085938	-1.275000
22	-0.010937	-1.295625
23	0.000937	-1.295937
24	0.006250	-1.294375
25	0.103125	-1.312188
26	0.067812	-1.313750
27	0.058125	-1.314375
28	0.040313	-1.323750
29	-0.007500	-1.301562
30	0.003438	-1.320000
31	0.002812	-1.320625
32	-0.060312	-1.298125
33	-0.085312	-1.297813
34	-0.071875	-1.323125
35	-0.063750	-1.303125
36	-0.078125	-1.313750
37	-0.099062	-1.299688
38	-0.062187	-1.291875
39	-0.017500	-1.312500
40	-0.035312	-1.300000
41	-0.025625	-1.320312
42	-0.074063	-1.316563
43	-0.034688	-1.286875
44	-0.008125	-1.294375
45	-0.017500	-1.292188
46	0.025625	-1.304375
47	-0.020000	-1.297813
48	-0.032813	-1.312812
49	-0.083750	-1.329687
50	-0.060000	-1.327187
51	-0.062187	-1.346563
52	-0.046250	-1.310625
53	-0.027187	-1.320938
54	-0.029687	-1.316875
55	-0.011562	-1.296563
56	-0.004063	-1.297813
57	0.021875	-1.299688
58	-0.006250	-1.304375
59	0.025625	-1.310312
60	0.045000	-1.322500
61	0.031563	-1.320625
62	0.080625	-1.306875
63	0.060625	-1.292500
64	0.049375	-1.312188
65	0.063750	-1.325937
66	0.078750	-1.317500
67	0.052187	-1.294375
68	0.021250	-1.330938
69	0.084687	-1.309375
70	0.097812	-1.301250
71	0.055313	-1.287500
72	0.065625	-1.276250
73	0.031250	-1.301875
74	0.007812	-1.297187
75	-0.016250	-1.305000
76	0.025313	-1.292812
77	0.052812	-1.288750
78	0.080312	-1.267813
79	0.090938	-1.307187
80	0.061562	-1.289688
81	0.027500	-1.295313
82	-0.001875	-1.323750
83	0.064062	-1.304375
84	0.069687	-1.288437
85	0.092188	-1.299688
86	0.045000	-1.310625
87	0.026562	-1.317500
88	-0.014375	-1.317187
89	-0.002188	-1.306875
90	-0.024375	-1.281250
91	0.040000	-1.300312
92	0.053750	-1.297813
