1.134590	0.000002	0.000110
1.361510	0.000009	0.000090
1.474970	0.000015	0.000083
1.588430	0.000026	0.000076
1.645160	0.000033	0.000072
1.701890	0.000044	0.000069
1.758620	0.000058	0.000066
1.815350	0.000077	0.000063
1.872080	0.000108	0.000060
1.928810	0.000144	0.000056
1.985540	0.000211	0.000053
2.042270	0.000316	0.000050
2.053610	0.000354	0.000049
2.064960	0.000450	0.000051
2.076300	0.000416	0.000048
2.087650	0.000491	0.000047
2.099000	0.000680	0.000048
2.110340	0.000645	0.000047
2.121690	0.000762	0.000049
2.133030	0.000854	0.000051
2.144380	0.001038	0.000057
2.155730	0.001256	0.000056
2.167070	0.001307	0.000054
2.178420	0.001810	0.000069
2.189760	0.002295	0.000090
2.201110	0.002659	0.000104
2.212460	0.002943	0.000124
2.223800	0.006419	0.000240
2.235150	0.006142	0.000209
2.246490	0.005823	0.000177
2.257840	0.012044	0.000304
2.269180	0.013749	0.000287
2.280530	0.011743	0.000256
2.291880	0.015387	0.000257
2.303220	0.019576	0.000268
2.314570	0.018186	0.000245
2.325910	0.019162	0.000221
2.337260	0.018283	0.000200
2.348610	0.017377	0.000190
2.359950	0.015560	0.000177
2.371300	0.015165	0.000175
2.393990	0.012338	0.000159
2.405340	0.011796	0.000152
2.416680	0.008984	0.000134
2.428030	0.009234	0.000138
2.439370	0.008474	0.000122
2.450720	0.007410	0.000106
2.462070	0.007042	0.000103
2.473410	0.006381	0.000103
2.484760	0.005994	0.000098
2.496100	0.005900	0.000093
2.507450	0.005165	0.000090
2.518800	0.004666	0.000077
2.530140	0.004574	0.000076
2.541490	0.003986	0.000068
2.552830	0.003872	0.000071
2.564180	0.003768	0.000069
2.575520	0.003414	0.000060
2.586870	0.003294	0.000057
2.598220	0.003263	0.000057
2.609560	0.002932	0.000053
2.620910	0.002648	0.000046
2.632250	0.002718	0.000050
2.643600	0.002458	0.000044
2.654950	0.002363	0.000043
2.666290	0.002243	0.000040
2.677640	0.002261	0.000043
2.688980	0.002096	0.000037
2.700330	0.001990	0.000038
2.711680	0.001888	0.000035
2.723020	0.001807	0.000034
2.734370	0.001827	0.000032
2.745710	0.001766	0.000033
2.757060	0.001683	0.000030
2.768410	0.001597	0.000028
2.779750	0.001609	0.000029
2.791100	0.001475	0.000027
2.802440	0.001449	0.000027
2.813790	0.001375	0.000025
2.825140	0.001329	0.000025
2.836480	0.001227	0.000023
2.847830	0.001235	0.000023
2.859170	0.001243	0.000024
2.870520	0.001157	0.000023
2.881860	0.001182	0.000022
2.893210	0.001096	0.000020
2.904560	0.001044	0.000019
2.915900	0.001062	0.000020
2.927250	0.001043	0.000020
2.938590	0.000974	0.000018
2.949940	0.000976	0.000018
2.961290	0.000919	0.000017
2.972630	0.000923	0.000017
2.983980	0.000889	0.000017
2.995320	0.000893	0.000017
3.006670	0.000896	0.000017
3.018020	0.000844	0.000016
3.029360	0.000818	0.000015
3.040710	0.000809	0.000015
3.052050	0.000822	0.000016
3.063400	0.000778	0.000015
3.176860	0.000634	0.000012
3.403780	0.000447	0.000008
3.630700	0.000349	0.000007
3.857610	0.000279	0.000005
3.971070	0.000250	0.000005
4.084530	0.000232	0.000004
