1.134590	1.996177	0.000250
1.361510	1.982250	0.000249
1.474970	1.963578	0.000248
1.588430	1.943822	0.000247
1.645160	1.926406	0.000246
1.701890	1.906804	0.000245
1.758620	1.890690	0.000244
1.815350	1.872364	0.000244
1.872080	1.840064	0.000242
1.928810	1.805888	0.000241
1.985540	1.774594	0.000240
2.042270	1.724122	0.000239
2.053610	1.693667	0.000237
2.064960	1.699762	0.000239
2.076300	1.701409	0.000239
2.087650	1.667987	0.000236
2.099000	1.658538	0.000237
2.110340	1.637745	0.000235
2.121690	1.639658	0.000236
2.133030	1.653193	0.000240
2.144380	1.606029	0.000237
2.155730	1.631334	0.000242
2.167070	1.592089	0.000240
2.178420	1.576757	0.000242
2.189760	1.575766	0.000244
2.201110	1.543877	0.000240
2.212460	1.532726	0.000245
2.223800	1.487842	0.000245
2.235150	1.513747	0.000249
2.246490	1.494633	0.000252
2.257840	1.431097	0.000247
2.269180	1.424199	0.000259
2.280530	1.367785	0.000263
2.291880	1.373006	0.000260
2.303220	1.355226	0.000249
2.314570	1.350721	0.000234
2.325910	1.328934	0.000233
2.337260	1.277394	0.000225
2.348610	1.292595	0.000225
2.359950	1.237500	0.000214
2.371300	1.229053	0.000215
2.393990	1.225647	0.000210
2.405340	1.208287	0.000208
2.416680	1.182108	0.000202
2.428030	1.189334	0.000203
2.439370	1.162764	0.000199
2.450720	1.132496	0.000196
2.462070	1.103715	0.000192
2.473410	1.131033	0.000193
2.484760	1.140998	0.000193
2.496100	1.096711	0.000188
2.507450	1.097768	0.000187
2.518800	1.107915	0.000189
2.530140	1.084717	0.000187
2.541490	1.066331	0.000184
2.552830	1.050157	0.000182
2.564180	1.060773	0.000181
2.575520	1.046221	0.000178
2.586870	1.037719	0.000179
2.598220	1.047821	0.000179
2.609560	1.022102	0.000175
2.620910	1.026476	0.000176
2.632250	1.015458	0.000174
2.643600	1.002448	0.000172
2.654950	0.996198	0.000171
2.666290	0.985455	0.000170
2.677640	0.980009	0.000170
2.688980	0.964987	0.000168
2.700330	0.980966	0.000169
2.711680	0.939887	0.000166
2.723020	0.952880	0.000167
2.734370	0.956978	0.000166
2.745710	0.934373	0.000163
2.757060	0.923745	0.000162
2.768410	0.932492	0.000162
2.779750	0.923763	0.000161
2.791100	0.913218	0.000161
2.802440	0.912931	0.000159
2.813790	0.902797	0.000159
2.825140	0.896969	0.000158
2.836480	0.902339	0.000158
2.847830	0.888640	0.000157
2.859170	0.872064	0.000155
2.870520	0.887407	0.000156
2.881860	0.864400	0.000155
2.893210	0.852049	0.000154
2.904560	0.856535	0.000152
2.915900	0.846268	0.000152
2.927250	0.870360	0.000153
2.938590	0.837049	0.000150
2.949940	0.858137	0.000152
2.961290	0.842272	0.000150
2.972630	0.818760	0.000148
2.983980	0.814696	0.000148
2.995320	0.851481	0.000151
3.006670	0.801096	0.000146
3.018020	0.830373	0.000148
3.029360	0.818681	0.000147
3.040710	0.810193	0.000146
3.052050	0.801744	0.000146
3.063400	0.788230	0.000145
3.176860	0.757668	0.000139
3.403780	0.709882	0.000132
3.630700	0.648037	0.000125
3.857610	0.593066	0.000120
3.971070	0.577624	0.000117
4.084530	0.565843	0.000116
