1.134590	1.996184	0.000250
1.361510	1.985362	0.000251
1.474970	1.969477	0.000250
1.588430	1.939406	0.000249
1.645160	1.928759	0.000249
1.701890	1.897848	0.000247
1.758620	1.891964	0.000249
1.815350	1.866112	0.000249
1.872080	1.853975	0.000250
1.928810	1.810548	0.000250
1.985540	1.771330	0.000251
2.042270	1.713384	0.000250
2.053610	1.717145	0.000252
2.064960	1.708116	0.000253
2.076300	1.674482	0.000250
2.087650	1.687731	0.000254
2.099000	1.659266	0.000253
2.110340	1.652888	0.000253
2.121690	1.636503	0.000254
2.133030	1.619545	0.000255
2.144380	1.638577	0.000258
2.155730	1.588711	0.000259
2.167070	1.625011	0.000264
2.178420	1.598982	0.000263
2.189760	1.542878	0.000264
2.201110	1.529425	0.000265
2.212460	1.520086	0.000266
2.223800	1.522433	0.000279
2.235150	1.517202	0.000281
2.246490	1.466469	0.000279
2.257840	1.464855	0.000293
2.269180	1.450025	0.000293
2.280530	1.414524	0.000300
2.291880	1.365895	0.000295
2.303220	1.379975	0.000289
2.314570	1.308629	0.000271
2.325910	1.306178	0.000265
2.337260	1.255370	0.000250
2.348610	1.288756	0.000250
2.359950	1.224644	0.000243
2.371300	1.234372	0.000239
2.393990	1.232137	0.000236
2.405340	1.190105	0.000232
2.416680	1.146603	0.000227
2.428030	1.195467	0.000226
2.439370	1.151711	0.000222
2.450720	1.167862	0.000222
2.462070	1.158754	0.000222
2.473410	1.147049	0.000219
2.484760	1.125219	0.000214
2.496100	1.140462	0.000215
2.507450	1.108359	0.000212
2.518800	1.066199	0.000208
2.530140	1.111783	0.000211
2.541490	1.071722	0.000207
2.552830	1.056613	0.000202
2.564180	1.029335	0.000200
2.575520	1.064168	0.000203
2.586870	1.008370	0.000199
2.598220	1.014478	0.000199
2.609560	1.028438	0.000199
2.620910	1.036170	0.000199
2.632250	1.046087	0.000197
2.643600	0.958341	0.000190
2.654950	0.992506	0.000193
2.666290	0.946777	0.000189
2.677640	0.988983	0.000191
2.688980	1.011913	0.000196
2.700330	0.985228	0.000191
2.711680	0.945622	0.000187
2.723020	0.970697	0.000189
2.734370	0.934009	0.000185
2.745710	0.948846	0.000188
2.757060	0.927717	0.000184
2.768410	0.906929	0.000183
2.779750	0.947224	0.000184
2.791100	0.888776	0.000180
2.802440	0.916300	0.000182
2.813790	0.858716	0.000175
2.825140	0.889026	0.000177
2.836480	0.893363	0.000178
2.847830	0.860922	0.000175
2.859170	0.889657	0.000177
2.870520	0.884488	0.000177
2.881860	0.906901	0.000178
2.893210	0.866128	0.000175
2.904560	0.850719	0.000172
2.915900	0.865943	0.000173
2.927250	0.865977	0.000172
2.938590	0.845513	0.000170
2.949940	0.852609	0.000170
2.961290	0.861075	0.000172
2.972630	0.786983	0.000165
2.983980	0.826846	0.000168
2.995320	0.822922	0.000168
3.006670	0.813864	0.000168
3.018020	0.810660	0.000167
3.029360	0.826621	0.000167
3.040710	0.789053	0.000164
3.052050	0.796801	0.000165
3.063400	0.804298	0.000165
3.176860	0.790411	0.000162
3.403780	0.736252	0.000153
3.630700	0.661724	0.000146
3.857610	0.606660	0.000140
3.971070	0.591121	0.000138
4.084530	0.560018	0.000135
